log_name,drift_types,change_trace_idx
log_2444_1708943167.xes,"sudden, sudden","[(1210, 1210), (3142, 3142)]"
log_2445_1708943174.xes,,
log_2446_1708943174.xes,,
log_2447_1708943192.xes,"sudden, sudden","[(2098, 2098), (3254, 3254)]"
log_2448_1708943195.xes,sudden,"[(1700, 1700)]"
log_2449_1708943199.xes,,
log_244_1708942812.xes,sudden,"[(1790, 1790)]"
log_2450_1708943202.xes,sudden,"[(1007, 1007)]"
log_2451_1708943207.xes,,
log_2452_1708943209.xes,,
log_2453_1708943214.xes,"sudden, sudden","[(1450, 1450), (3110, 3110)]"
log_2454_1708943220.xes,"sudden, sudden","[(1828, 1828), (3658, 3658)]"
log_2455_1708943226.xes,sudden,"[(4999, 4999)]"
log_2456_1708943230.xes,,
log_2457_1708943232.xes,,
log_2458_1708943235.xes,"sudden, sudden","[(2197, 2197), (3366, 3366)]"
log_2459_1708943242.xes,,
log_245_1708942814.xes,,
log_2460_1708943246.xes,sudden,"[(2128, 2128)]"
log_2461_1708943249.xes,sudden,"[(1852, 1852)]"
log_2462_1708943252.xes,,
log_2463_1708943255.xes,sudden,"[(1369, 1369)]"
log_2464_1708943260.xes,,
log_2465_1708943262.xes,sudden,"[(2660, 2660)]"
log_2466_1708943271.xes,sudden,"[(2226, 2226)]"
log_2467_1708943275.xes,sudden,"[(1056, 1056)]"
log_2468_1708943280.xes,,
log_2469_1708943281.xes,sudden,"[(4275, 4275)]"
log_246_1708942820.xes,"sudden, sudden","[(1205, 1205), (3007, 3007)]"
log_2470_1708943289.xes,,
log_2471_1708943104.xes,,
log_2472_1708943117.xes,gradual,"[(3536, 3709)]"
log_2473_1708943123.xes,,
log_2474_1708943124.xes,,
log_2475_1708943125.xes,"sudden, sudden","[(3984, 3984), (5615, 5615)]"
log_2476_1708943131.xes,"sudden, sudden","[(2141, 2141), (4124, 4124)]"
log_2477_1708943136.xes,sudden,"[(1814, 1814)]"
log_2478_1708943148.xes,sudden,"[(2930, 2930)]"
log_2479_1708943152.xes,"sudden, sudden","[(2396, 2396), (4437, 4437)]"
log_247_1708942822.xes,,
log_2480_1708943155.xes,,
log_2481_1708943166.xes,"sudden, sudden","[(1365, 1365), (4917, 4917)]"
log_2482_1708943179.xes,"sudden, sudden","[(1993, 1993), (3511, 3511)]"
log_2483_1708943181.xes,,
log_2484_1708943185.xes,sudden,"[(2241, 2241)]"
log_2485_1708943188.xes,,
log_2486_1708943192.xes,sudden,"[(2033, 2033)]"
log_2487_1708943195.xes,,
log_2488_1708943197.xes,sudden,"[(1813, 1813)]"
log_2489_1708943200.xes,,
log_248_1708942826.xes,"sudden, sudden","[(2106, 2106), (3963, 3963)]"
log_2490_1708943205.xes,sudden,"[(2087, 2087)]"
log_2491_1708943208.xes,sudden,"[(1821, 1821)]"
log_2492_1708943210.xes,,
log_2493_1708943220.xes,sudden,"[(2350, 2350)]"
log_2494_1708943225.xes,,
log_2495_1708943226.xes,sudden,"[(1222, 1222)]"
log_2496_1708943229.xes,,
log_2497_1708943232.xes,sudden,"[(1066, 1066)]"
log_2498_1708943237.xes,gradual,"[(1192, 1429)]"
log_2499_1708943243.xes,sudden,"[(1928, 1928)]"
log_249_1708942828.xes,,
log_24_1708942838.xes,sudden,"[(1924, 1924)]"
log_2500_1708943246.xes,,
log_2501_1708943249.xes,sudden,"[(1467, 1467)]"
log_2502_1708943252.xes,,
log_2503_1708943255.xes,,
log_2504_1708943257.xes,"sudden, sudden, sudden","[(2034, 2034), (3822, 3822), (5471, 5471)]"
log_2505_1708943267.xes,"sudden, sudden","[(2011, 2011), (4167, 4167)]"
log_2506_1708943274.xes,sudden,"[(3041, 3041)]"
log_2507_1708943281.xes,sudden,"[(3477, 3477)]"
log_2508_1708943294.xes,sudden,"[(1687, 1687)]"
log_2509_1708943110.xes,,
log_250_1708942831.xes,,
log_2510_1708943113.xes,,
log_2511_1708943117.xes,"sudden, sudden","[(2440, 2440), (3150, 3150)]"
log_2512_1708943120.xes,sudden,"[(1673, 1673)]"
log_2513_1708943125.xes,sudden,"[(1412, 1412)]"
log_2514_1708943133.xes,sudden,"[(1242, 1242)]"
log_2515_1708943138.xes,,
log_2516_1708943146.xes,"sudden, sudden","[(1623, 1623), (3905, 3905)]"
log_2517_1708943153.xes,sudden,"[(1587, 1587)]"
log_2518_1708943159.xes,,
log_2519_1708943169.xes,,
log_251_1708942835.xes,,
log_2520_1708943178.xes,sudden,"[(1336, 1336)]"
log_2521_1708943180.xes,sudden,"[(3946, 3946)]"
log_2522_1708943183.xes,,
log_2523_1708943188.xes,,
log_2524_1708943191.xes,"sudden, sudden","[(1835, 1835), (3589, 3589)]"
log_2525_1708943194.xes,,
log_2526_1708943199.xes,,
log_2527_1708943202.xes,,
log_2528_1708943214.xes,sudden,"[(1620, 1620)]"
log_2529_1708943217.xes,sudden,"[(1867, 1867)]"
log_252_1708942840.xes,sudden,"[(1784, 1784)]"
log_2530_1708943219.xes,,
log_2531_1708943223.xes,"sudden, sudden","[(1364, 1364), (3698, 3698)]"
log_2532_1708943227.xes,"sudden, sudden","[(1059, 1059), (3512, 3512)]"
log_2533_1708943231.xes,sudden,"[(1074, 1074)]"
log_2534_1708943234.xes,,
log_2535_1708943236.xes,,
log_2536_1708943242.xes,"sudden, sudden, sudden","[(1977, 1977), (3107, 3107), (5041, 5041)]"
log_2537_1708943246.xes,sudden,"[(701, 701)]"
log_2538_1708943247.xes,sudden,"[(1454, 1454)]"
log_2539_1708943248.xes,sudden,"[(1389, 1389)]"
log_253_1708942844.xes,,
log_2540_1708943255.xes,,
log_2541_1708943260.xes,sudden,"[(2220, 2220)]"
log_2542_1708943268.xes,,
log_2543_1708943271.xes,"sudden, sudden","[(1516, 1516), (3317, 3317)]"
log_2544_1708943278.xes,,
log_2545_1708943280.xes,"sudden, sudden","[(1387, 1387), (3365, 3365)]"
log_2546_1708943286.xes,"sudden, sudden","[(1643, 1643), (3251, 3251)]"
log_2547_1708943123.xes,,
log_2548_1708943125.xes,sudden,"[(2193, 2193)]"
log_2549_1708943128.xes,,
log_254_1708942846.xes,,
log_2550_1708943132.xes,sudden,"[(1662, 1662)]"
log_2551_1708943137.xes,"sudden, sudden","[(1994, 1994), (3984, 3984)]"
log_2552_1708943146.xes,sudden,"[(1510, 1510)]"
log_2553_1708943149.xes,"sudden, sudden, sudden","[(1703, 1703), (3412, 3412), (5751, 5751)]"
log_2554_1708943154.xes,sudden,"[(1244, 1244)]"
log_2555_1708943156.xes,,
log_2556_1708943162.xes,,
log_2557_1708943167.xes,,
log_2558_1708943176.xes,"sudden, sudden","[(2165, 2165), (3848, 3848)]"
log_2559_1708943181.xes,sudden,"[(1956, 1956)]"
log_255_1708942849.xes,,
log_2560_1708943188.xes,sudden,"[(2135, 2135)]"
log_2561_1708943192.xes,sudden,"[(1427, 1427)]"
log_2562_1708943198.xes,,
log_2563_1708943203.xes,sudden,"[(1858, 1858)]"
log_2564_1708943204.xes,,
log_2565_1708943211.xes,sudden,"[(1594, 1594)]"
log_2566_1708943213.xes,,
log_2567_1708943214.xes,"sudden, sudden, sudden","[(1272, 1272), (3142, 3142), (5069, 5069)]"
log_2568_1708943220.xes,sudden,"[(1979, 1979)]"
log_2569_1708943221.xes,sudden,"[(2155, 2155)]"
log_256_1708942852.xes,sudden,"[(1864, 1864)]"
log_2570_1708943225.xes,,
log_2571_1708943229.xes,sudden,"[(1492, 1492)]"
log_2572_1708943232.xes,,
log_2573_1708943241.xes,sudden,"[(1368, 1368)]"
log_2574_1708943244.xes,,
log_2575_1708943246.xes,,
log_2576_1708943255.xes,,
log_2577_1708943258.xes,"sudden, sudden","[(2352, 2352), (3653, 3653)]"
log_2578_1708943262.xes,,
log_2579_1708943272.xes,,
log_257_1708942854.xes,,
log_2580_1708943275.xes,sudden,"[(1804, 1804)]"
log_2581_1708943278.xes,"sudden, sudden, sudden","[(1584, 1584), (2976, 2976), (4336, 4336)]"
log_2582_1708943285.xes,,
log_2583_1708943288.xes,,
log_2584_1708943292.xes,"sudden, sudden","[(1610, 1610), (3097, 3097)]"
log_2585_1708943129.xes,"sudden, sudden","[(1845, 1845), (3415, 3415)]"
log_2586_1708943131.xes,"sudden, sudden, sudden","[(1299, 1299), (3118, 3118), (4610, 4610)]"
log_2587_1708943137.xes,sudden,"[(1919, 1919)]"
log_2588_1708943141.xes,sudden,"[(1496, 1496)]"
log_2589_1708943143.xes,,
log_258_1708942856.xes,,
log_2590_1708943149.xes,sudden,"[(1053, 1053)]"
log_2591_1708943153.xes,"sudden, sudden","[(2133, 2133), (3960, 3960)]"
log_2592_1708943157.xes,sudden,"[(1272, 1272)]"
log_2593_1708943159.xes,,
log_2594_1708943163.xes,sudden,"[(1350, 1350)]"
log_2595_1708943165.xes,,
log_2596_1708943170.xes,"sudden, sudden","[(2033, 2033), (3460, 3460)]"
log_2597_1708943180.xes,,
log_2598_1708943187.xes,sudden,"[(2171, 2171)]"
log_2599_1708943191.xes,,
log_259_1708942861.xes,sudden,"[(2249, 2249)]"
log_25_1708942842.xes,,
log_2600_1708943193.xes,"sudden, sudden","[(1729, 1729), (3431, 3431)]"
log_2601_1708943198.xes,,
log_2602_1708943199.xes,sudden,"[(1225, 1225)]"
log_2603_1708943213.xes,sudden,"[(1720, 1720)]"
log_2604_1708943215.xes,gradual,"[(3527, 4013)]"
log_2605_1708943220.xes,sudden,"[(1894, 1894)]"
log_2606_1708943226.xes,sudden,"[(1507, 1507)]"
log_2607_1708943229.xes,"sudden, sudden","[(2074, 2074), (3179, 3179)]"
log_2608_1708943238.xes,"sudden, sudden","[(1699, 1699), (3013, 3013)]"
log_2609_1708943240.xes,sudden,"[(1271, 1271)]"
log_260_1708942870.xes,,
log_2610_1708943246.xes,sudden,"[(1679, 1679)]"
log_2611_1708943251.xes,sudden,"[(1347, 1347)]"
log_2612_1708943254.xes,,
log_2613_1708943258.xes,,
log_2614_1708943261.xes,"sudden, sudden","[(1845, 1845), (3674, 3674)]"
log_2615_1708943265.xes,gradual,"[(2978, 3167)]"
log_2616_1708943269.xes,,
log_2617_1708943270.xes,sudden,"[(1807, 1807)]"
log_2618_1708943273.xes,sudden,"[(1982, 1982)]"
log_2619_1708943292.xes,,
log_261_1708942887.xes,,
log_2620_1708943297.xes,,
log_2621_1708943298.xes,sudden,"[(2199, 2199)]"
log_2622_1708943301.xes,,
log_2623_1708943132.xes,"sudden, sudden","[(1925, 1925), (3310, 3310)]"
log_2624_1708943136.xes,sudden,"[(2068, 2068)]"
log_2625_1708943139.xes,"sudden, sudden, sudden","[(1818, 1818), (3428, 3428), (4783, 4783)]"
log_2626_1708943143.xes,"sudden, sudden","[(2005, 2005), (4063, 4063)]"
log_2627_1708943149.xes,,
log_2628_1708943151.xes,sudden,"[(2048, 2048)]"
log_2629_1708943156.xes,sudden,"[(2130, 2130)]"
log_262_1708942891.xes,,
log_2630_1708943160.xes,,
log_2631_1708943177.xes,sudden,"[(1833, 1833)]"
log_2632_1708943186.xes,gradual,"[(3417, 4115)]"
log_2633_1708943190.xes,,
log_2634_1708943194.xes,sudden,"[(1072, 1072)]"
log_2635_1708943196.xes,sudden,"[(2144, 2144)]"
log_2636_1708943198.xes,"sudden, sudden, sudden","[(1394, 1394), (3054, 3054), (4029, 4029)]"
log_2637_1708943201.xes,sudden,"[(1513, 1513)]"
log_2638_1708943205.xes,sudden,"[(1766, 1766)]"
log_2639_1708943209.xes,sudden,"[(2198, 2198)]"
log_263_1708942892.xes,"sudden, sudden","[(1512, 1512), (2784, 2784)]"
log_2640_1708943222.xes,"sudden, sudden","[(1445, 1445), (3104, 3104)]"
log_2641_1708943225.xes,sudden,"[(1287, 1287)]"
log_2642_1708943227.xes,"sudden, sudden","[(3872, 3872), (6216, 6216)]"
log_2643_1708943234.xes,"sudden, sudden","[(1302, 1302), (2771, 2771)]"
log_2644_1708943236.xes,"sudden, sudden, sudden","[(1887, 1887), (3496, 3496), (5448, 5448)]"
log_2645_1708943244.xes,"sudden, sudden","[(1559, 1559), (3563, 3563)]"
log_2646_1708943251.xes,,
log_2647_1708943252.xes,"sudden, sudden","[(2232, 2232), (3848, 3848)]"
log_2648_1708943258.xes,sudden,"[(1385, 1385)]"
log_2649_1708943261.xes,,
log_264_1708942902.xes,sudden,"[(1417, 1417)]"
log_2650_1708943264.xes,,
log_2651_1708943268.xes,,
log_2652_1708943272.xes,,
log_2653_1708943277.xes,,
log_2654_1708943280.xes,,
log_2655_1708943283.xes,sudden,"[(2025, 2025)]"
log_2656_1708943287.xes,,
log_2657_1708943292.xes,,
log_2658_1708943298.xes,sudden,"[(1184, 1184)]"
log_2659_1708943302.xes,,
log_265_1708942910.xes,sudden,"[(2062, 2062)]"
log_2660_1708943311.xes,sudden,"[(1474, 1474)]"
log_2661_1708943138.xes,,
log_2662_1708943142.xes,sudden,"[(1274, 1274)]"
log_2663_1708943144.xes,,
log_2664_1708943149.xes,sudden,"[(1193, 1193)]"
log_2665_1708943154.xes,,
log_2666_1708943162.xes,sudden,"[(2088, 2088)]"
log_2667_1708943165.xes,sudden,"[(1904, 1904)]"
log_2668_1708943169.xes,"sudden, sudden","[(1603, 1603), (5092, 5092)]"
log_2669_1708943181.xes,,
log_266_1708942934.xes,,
log_2670_1708943182.xes,"sudden, sudden, sudden","[(1111, 1111), (2713, 2713), (4181, 4181)]"
log_2671_1708943187.xes,,
log_2672_1708943194.xes,,
log_2673_1708943197.xes,gradual,"[(1567, 2903)]"
log_2674_1708943205.xes,sudden,"[(5558, 5558)]"
log_2675_1708943217.xes,,
log_2676_1708943223.xes,gradual,"[(2581, 2815)]"
log_2677_1708943229.xes,sudden,"[(2184, 2184)]"
log_2678_1708943232.xes,,
log_2679_1708943236.xes,,
log_267_1708942732.xes,sudden,"[(1233, 1233)]"
log_2680_1708943242.xes,sudden,"[(3767, 3767)]"
log_2681_1708943248.xes,,
log_2682_1708943249.xes,,
log_2683_1708943251.xes,sudden,"[(1882, 1882)]"
log_2684_1708943262.xes,sudden,"[(1858, 1858)]"
log_2685_1708943264.xes,"sudden, sudden, sudden","[(1557, 1557), (3230, 3230), (5015, 5015)]"
log_2686_1708943273.xes,,
log_2687_1708943276.xes,,
log_2688_1708943281.xes,,
log_2689_1708943283.xes,sudden,"[(1204, 1204)]"
log_268_1708942737.xes,"sudden, sudden","[(1758, 1758), (3204, 3204)]"
log_2690_1708943286.xes,"sudden, sudden","[(1662, 1662), (3812, 3812)]"
log_2691_1708943294.xes,,
log_2692_1708943300.xes,"sudden, sudden","[(1337, 1337), (3379, 3379)]"
log_2693_1708943305.xes,"sudden, sudden","[(1836, 1836), (3506, 3506)]"
log_2694_1708943308.xes,,
log_2695_1708943313.xes,,
log_2696_1708943318.xes,sudden,"[(1886, 1886)]"
log_2697_1708943321.xes,sudden,"[(1353, 1353)]"
log_2698_1708943322.xes,sudden,"[(1442, 1442)]"
log_2699_1708943140.xes,sudden,"[(1509, 1509)]"
log_269_1708942739.xes,,
log_26_1708942845.xes,"sudden, sudden","[(1401, 1401), (2423, 2423)]"
log_2700_1708943143.xes,,
log_2701_1708943146.xes,sudden,"[(1424, 1424)]"
log_2702_1708943149.xes,sudden,"[(1651, 1651)]"
log_2703_1708943159.xes,sudden,"[(1932, 1932)]"
log_2704_1708943164.xes,"sudden, sudden, sudden","[(2118, 2118), (3631, 3631), (5703, 5703)]"
log_2705_1708943171.xes,sudden,"[(1115, 1115)]"
log_2706_1708943173.xes,sudden,"[(1133, 1133)]"
log_2707_1708943175.xes,sudden,"[(1578, 1578)]"
log_2708_1708943178.xes,,
log_2709_1708943183.xes,sudden,"[(2042, 2042)]"
log_270_1708942743.xes,"sudden, sudden","[(1375, 1375), (3476, 3476)]"
log_2710_1708943186.xes,"sudden, sudden, sudden","[(1394, 1394), (3077, 3077), (5403, 5403)]"
log_2711_1708943193.xes,"sudden, sudden","[(1507, 1507), (2891, 2891)]"
log_2712_1708943196.xes,,
log_2713_1708943201.xes,,
log_2714_1708943209.xes,,
log_2715_1708943211.xes,"sudden, sudden","[(1335, 1335), (2744, 2744)]"
log_2716_1708943219.xes,,
log_2717_1708943225.xes,sudden,"[(2075, 2075)]"
log_2718_1708943229.xes,,
log_2719_1708943235.xes,sudden,"[(1909, 1909)]"
log_271_1708942747.xes,,
log_2720_1708943239.xes,"sudden, sudden","[(1781, 1781), (3621, 3621)]"
log_2721_1708943244.xes,"sudden, sudden, sudden","[(2311, 2311), (3945, 3945), (6267, 6267)]"
log_2722_1708943250.xes,,
log_2723_1708943253.xes,"sudden, sudden","[(2053, 2053), (3967, 3967)]"
log_2724_1708943258.xes,,
log_2725_1708943260.xes,,
log_2726_1708943263.xes,,
log_2727_1708943265.xes,"sudden, sudden, sudden","[(1276, 1276), (2917, 2917), (4785, 4785)]"
log_2728_1708943269.xes,,
log_2729_1708943272.xes,"sudden, sudden","[(1087, 1087), (2946, 2946)]"
log_272_1708942749.xes,,
log_2730_1708943275.xes,"sudden, sudden","[(1539, 1539), (2769, 2769)]"
log_2731_1708943277.xes,sudden,"[(1608, 1608)]"
log_2732_1708943278.xes,,
log_2733_1708943281.xes,,
log_2734_1708943282.xes,,
log_2735_1708943290.xes,"sudden, sudden","[(1668, 1668), (3379, 3379)]"
log_2736_1708943294.xes,sudden,"[(1601, 1601)]"
log_2737_1708943145.xes,sudden,"[(1272, 1272)]"
log_2738_1708943152.xes,"sudden, sudden","[(1145, 1145), (3062, 3062)]"
log_2739_1708943155.xes,"sudden, sudden","[(1905, 1905), (3548, 3548)]"
log_273_1708942752.xes,,
log_2740_1708943158.xes,"sudden, sudden, sudden","[(1143, 1143), (3304, 3304), (4573, 4573)]"
log_2741_1708943165.xes,,
log_2742_1708943169.xes,sudden,"[(1663, 1663)]"
log_2743_1708943171.xes,,
log_2744_1708943178.xes,sudden,"[(2608, 2608)]"
log_2745_1708943183.xes,sudden,"[(1394, 1394)]"
log_2746_1708943192.xes,,
log_2747_1708943195.xes,sudden,"[(1808, 1808)]"
log_2748_1708943204.xes,"sudden, sudden","[(599, 599), (1772, 1772)]"
log_2749_1708943216.xes,sudden,"[(1916, 1916)]"
log_274_1708942756.xes,,
log_2750_1708943218.xes,sudden,"[(1280, 1280)]"
log_2751_1708943223.xes,,
log_2752_1708943226.xes,,
log_2753_1708943227.xes,sudden,"[(1433, 1433)]"
log_2754_1708943232.xes,sudden,"[(3599, 3599)]"
log_2755_1708943235.xes,"gradual, sudden, sudden","[(1317, 1579), (3385, 3385), (5015, 5015)]"
log_2756_1708943238.xes,sudden,"[(1157, 1157)]"
log_2757_1708943240.xes,"sudden, sudden","[(1745, 1745), (4158, 4158)]"
log_2758_1708943246.xes,,
log_2759_1708943252.xes,"gradual, sudden","[(2749, 3628), (5837, 5837)]"
log_275_1708942759.xes,,
log_2760_1708943267.xes,,
log_2761_1708943271.xes,,
log_2762_1708943275.xes,sudden,"[(1693, 1693)]"
log_2763_1708943282.xes,,
log_2764_1708943288.xes,sudden,"[(1811, 1811)]"
log_2765_1708943290.xes,sudden,"[(1845, 1845)]"
log_2766_1708943292.xes,,
log_2767_1708943297.xes,sudden,"[(2279, 2279)]"
log_2768_1708943306.xes,"sudden, sudden","[(1259, 1259), (2658, 2658)]"
log_2769_1708943311.xes,,
log_276_1708942762.xes,,
log_2770_1708943315.xes,sudden,"[(2020, 2020)]"
log_2771_1708943319.xes,sudden,"[(1970, 1970)]"
log_2772_1708943320.xes,,
log_2773_1708943322.xes,sudden,"[(1187, 1187)]"
log_2774_1708943325.xes,,
log_2775_1708943147.xes,sudden,"[(2124, 2124)]"
log_2776_1708943150.xes,sudden,"[(1683, 1683)]"
log_2777_1708943152.xes,sudden,"[(1918, 1918)]"
log_2778_1708943155.xes,sudden,"[(1318, 1318)]"
log_2779_1708943160.xes,,
log_277_1708942770.xes,"sudden, sudden, sudden","[(1575, 1575), (3337, 3337), (5634, 5634)]"
log_2780_1708943160.xes,"sudden, sudden, sudden","[(1872, 1872), (4072, 4072), (6009, 6009)]"
log_2781_1708943166.xes,sudden,"[(1849, 1849)]"
log_2782_1708943169.xes,"sudden, sudden, sudden","[(1185, 1185), (2390, 2390), (4387, 4387)]"
log_2783_1708943177.xes,,
log_2784_1708943178.xes,sudden,"[(2008, 2008)]"
log_2785_1708943180.xes,sudden,"[(1501, 1501)]"
log_2786_1708943183.xes,,
log_2787_1708943186.xes,,
log_2788_1708943188.xes,sudden,"[(1714, 1714)]"
log_2789_1708943190.xes,,
log_278_1708942781.xes,,
log_2790_1708943192.xes,,
log_2791_1708943194.xes,sudden,"[(2283, 2283)]"
log_2792_1708943197.xes,sudden,"[(1368, 1368)]"
log_2793_1708943200.xes,"sudden, sudden","[(3692, 3692), (5401, 5401)]"
log_2794_1708943206.xes,"sudden, sudden","[(3051, 3051), (4742, 4742)]"
log_2795_1708943214.xes,sudden,"[(1549, 1549)]"
log_2796_1708943219.xes,,
log_2797_1708943223.xes,,
log_2798_1708943237.xes,,
log_2799_1708943245.xes,,
log_279_1708942785.xes,sudden,"[(1867, 1867)]"
log_27_1708942848.xes,sudden,"[(3451, 3451)]"
log_2800_1708943249.xes,,
log_2801_1708943252.xes,,
log_2802_1708943256.xes,,
log_2803_1708943262.xes,,
log_2804_1708943272.xes,sudden,"[(1853, 1853)]"
log_2805_1708943277.xes,sudden,"[(1454, 1454)]"
log_2806_1708943279.xes,"sudden, sudden, sudden","[(1068, 1068), (2328, 2328), (4196, 4196)]"
log_2807_1708943284.xes,sudden,"[(1253, 1253)]"
log_2808_1708943286.xes,,
log_2809_1708943287.xes,,
log_280_1708942788.xes,sudden,"[(1046, 1046)]"
log_2810_1708943291.xes,"sudden, sudden","[(1869, 1869), (3725, 3725)]"
log_2811_1708943296.xes,gradual,"[(2095, 2730)]"
log_2812_1708943304.xes,sudden,"[(1605, 1605)]"
log_2813_1708943149.xes,sudden,"[(1797, 1797)]"
log_2814_1708943152.xes,,
log_2815_1708943156.xes,"sudden, sudden","[(1877, 1877), (4018, 4018)]"
log_2816_1708943164.xes,sudden,"[(1915, 1915)]"
log_2817_1708943166.xes,"sudden, sudden","[(1617, 1617), (5625, 5625)]"
log_2818_1708943171.xes,sudden,"[(1255, 1255)]"
log_2819_1708943174.xes,,
log_281_1708942790.xes,sudden,"[(1662, 1662)]"
log_2820_1708943177.xes,sudden,"[(2244, 2244)]"
log_2821_1708943192.xes,sudden,"[(1175, 1175)]"
log_2822_1708943198.xes,sudden,"[(1627, 1627)]"
log_2823_1708943201.xes,,
log_2824_1708943204.xes,,
log_2825_1708943206.xes,sudden,"[(1236, 1236)]"
log_2826_1708943208.xes,"sudden, sudden","[(2127, 2127), (3965, 3965)]"
log_2827_1708943214.xes,,
log_2828_1708943225.xes,,
log_2829_1708943225.xes,sudden,"[(1217, 1217)]"
log_282_1708942794.xes,sudden,"[(1858, 1858)]"
log_2830_1708943228.xes,,
log_2831_1708943230.xes,sudden,"[(2625, 2625)]"
log_2832_1708943237.xes,,
log_2833_1708943239.xes,,
log_2834_1708943242.xes,sudden,"[(1320, 1320)]"
log_2835_1708943244.xes,,
log_2836_1708943250.xes,"sudden, sudden, sudden","[(1709, 1709), (3653, 3653), (5520, 5520)]"
log_2837_1708943257.xes,,
log_2838_1708943258.xes,sudden,"[(1330, 1330)]"
log_2839_1708943260.xes,,
log_283_1708942796.xes,,
log_2840_1708943263.xes,sudden,"[(1962, 1962)]"
log_2841_1708943265.xes,,
log_2842_1708943269.xes,sudden,"[(2044, 2044)]"
log_2843_1708943277.xes,sudden,"[(4347, 4347)]"
log_2844_1708943282.xes,,
log_2845_1708943282.xes,,
log_2846_1708943287.xes,sudden,"[(1776, 1776)]"
log_2847_1708943295.xes,"sudden, sudden, sudden","[(1490, 1490), (3624, 3624), (4726, 4726)]"
log_2848_1708943298.xes,sudden,"[(1965, 1965)]"
log_2849_1708943300.xes,,
log_284_1708942800.xes,sudden,"[(2056, 2056)]"
log_2850_1708943307.xes,"sudden, sudden","[(1483, 1483), (3430, 3430)]"
log_2851_1708943213.xes,"sudden, sudden","[(1897, 1897), (3716, 3716)]"
log_2852_1708943217.xes,,
log_2853_1708943222.xes,,
log_2854_1708943235.xes,sudden,"[(1138, 1138)]"
log_2855_1708943243.xes,,
log_2856_1708943249.xes,"sudden, sudden","[(1783, 1783), (3540, 3540)]"
log_2857_1708943252.xes,"sudden, sudden, sudden, gradual","[(1766, 1766), (2984, 2984), (3332, 3332), (4331, 4619)]"
log_2858_1708943255.xes,"sudden, sudden","[(1578, 1578), (3075, 3075)]"
log_2859_1708943262.xes,sudden,"[(1686, 1686)]"
log_285_1708942803.xes,,
log_2860_1708943265.xes,sudden,"[(1205, 1205)]"
log_2861_1708943278.xes,sudden,"[(1128, 1128)]"
log_2862_1708943282.xes,"sudden, sudden, sudden","[(1140, 1140), (2961, 2961), (4701, 4701)]"
log_2863_1708943288.xes,sudden,"[(1365, 1365)]"
log_2864_1708943290.xes,sudden,"[(1814, 1814)]"
log_2865_1708943293.xes,sudden,"[(1021, 1021)]"
log_2866_1708943294.xes,"sudden, sudden, sudden","[(1453, 1453), (2647, 2647), (4299, 4299)]"
log_2867_1708943297.xes,,
log_2868_1708943298.xes,,
log_2869_1708943305.xes,,
log_286_1708942804.xes,,
log_2870_1708943306.xes,sudden,"[(2119, 2119)]"
log_2871_1708943309.xes,sudden,"[(6223, 6223)]"
log_2872_1708943318.xes,"sudden, sudden","[(1740, 1740), (3145, 3145)]"
log_2873_1708943322.xes,,
log_2874_1708943328.xes,sudden,"[(1925, 1925)]"
log_2875_1708943333.xes,"sudden, sudden, sudden","[(1804, 1804), (3713, 3713), (5401, 5401)]"
log_2876_1708943337.xes,,
log_2877_1708943339.xes,"sudden, sudden","[(1967, 1967), (3865, 3865)]"
log_2878_1708943347.xes,,
log_2879_1708943356.xes,,
log_287_1708942813.xes,sudden,"[(1591, 1591)]"
log_2880_1708943359.xes,"sudden, sudden, sudden","[(1986, 1986), (3227, 3227), (5230, 5230)]"
log_2881_1708943363.xes,,
log_2882_1708943368.xes,,
log_2883_1708943378.xes,sudden,"[(1830, 1830)]"
log_2884_1708943388.xes,sudden,"[(1773, 1773)]"
log_2885_1708943397.xes,sudden,"[(1991, 1991)]"
log_2886_1708943400.xes,"sudden, sudden","[(1663, 1663), (3922, 3922)]"
log_2887_1708943407.xes,sudden,"[(2537, 2537)]"
log_2888_1708943415.xes,,
log_2889_1708943220.xes,sudden,"[(2160, 2160)]"
log_288_1708942837.xes,,
log_2890_1708943227.xes,,
log_2891_1708943234.xes,"sudden, sudden, sudden","[(2013, 2013), (4101, 4101), (6038, 6038)]"
log_2892_1708943238.xes,,
log_2893_1708943241.xes,,
log_2894_1708943245.xes,,
log_2895_1708943248.xes,,
log_2896_1708943255.xes,,
log_2897_1708943260.xes,sudden,"[(2223, 2223)]"
log_2898_1708943267.xes,"sudden, sudden","[(1641, 1641), (3653, 3653)]"
log_2899_1708943273.xes,sudden,"[(1802, 1802)]"
log_289_1708942843.xes,,
log_28_1708942851.xes,,
log_2900_1708943275.xes,sudden,"[(1961, 1961)]"
log_2901_1708943281.xes,sudden,"[(1549, 1549)]"
log_2902_1708943284.xes,,
log_2903_1708943289.xes,,
log_2904_1708943293.xes,sudden,"[(5040, 5040)]"
log_2905_1708943299.xes,sudden,"[(1203, 1203)]"
log_2906_1708943301.xes,"sudden, sudden","[(1207, 1207), (3549, 3549)]"
log_2907_1708943314.xes,"sudden, sudden","[(1354, 1354), (3553, 3553)]"
log_2908_1708943320.xes,"sudden, sudden","[(1123, 1123), (2953, 2953)]"
log_2909_1708943322.xes,sudden,"[(1741, 1741)]"
log_290_1708942846.xes,"sudden, sudden","[(2050, 2050), (5664, 5664)]"
