log_name,drift_types,change_trace_idx
log_239_1708942785.xes,"sudden, sudden","[(104, 104), (1677, 1677)]"
log_23_1708942837.xes,,
log_2400_1708943124.xes,sudden,"[(1902, 1902)]"
log_2401_1708943136.xes,,
log_2402_1708943143.xes,,
log_2403_1708943145.xes,sudden,"[(1436, 1436)]"
log_2404_1708943148.xes,,
log_2405_1708943151.xes,sudden,"[(1856, 1856)]"
log_2406_1708943154.xes,sudden,"[(305, 305)]"
log_2407_1708943155.xes,,
log_2408_1708943160.xes,"gradual, sudden","[(1790, 2389), (2931, 2931)]"
log_2409_1708943162.xes,sudden,"[(1424, 1424)]"
log_240_1708942793.xes,,
log_2410_1708943180.xes,,
log_2411_1708943183.xes,sudden,"[(1718, 1718)]"
log_2412_1708943190.xes,"sudden, gradual, sudden","[(342, 342), (1616, 1884), (2797, 2797)]"
log_2413_1708943192.xes,"sudden, sudden","[(1972, 1972), (3874, 3874)]"
log_2414_1708943198.xes,sudden,"[(3284, 3284)]"
log_2415_1708943203.xes,sudden,"[(1715, 1715)]"
log_2416_1708943209.xes,sudden,"[(1523, 1523)]"
log_2417_1708943212.xes,,
log_2418_1708943221.xes,sudden,"[(3096, 3096)]"
log_2419_1708943227.xes,gradual,"[(4044, 4214)]"
log_241_1708942803.xes,,
log_2420_1708943236.xes,,
log_2421_1708943238.xes,"sudden, sudden, sudden","[(1773, 1773), (3213, 3213), (5347, 5347)]"
log_2422_1708943242.xes,"sudden, sudden, gradual, sudden, sudden","[(1107, 1107), (2123, 2123), (2890, 3139), (3318, 3318), (3746, 3746)]"
log_2423_1708943246.xes,,
log_2424_1708943260.xes,"sudden, sudden","[(1969, 1969), (3772, 3772)]"
log_2425_1708943266.xes,sudden,"[(3974, 3974)]"
log_2426_1708943271.xes,sudden,"[(1995, 1995)]"
log_2427_1708943276.xes,sudden,"[(1382, 1382)]"
log_2428_1708943278.xes,sudden,"[(1352, 1352)]"
log_2429_1708943284.xes,,
log_242_1708942805.xes,,
log_2430_1708943286.xes,"sudden, sudden, sudden","[(1483, 1483), (3096, 3096), (4349, 4349)]"
log_2431_1708943292.xes,sudden,"[(1607, 1607)]"
log_2432_1708943311.xes,"sudden, sudden, sudden, sudden","[(1539, 1539), (2707, 2707), (3313, 3313), (3813, 3813)]"
log_2433_1708943102.xes,sudden,"[(2331, 2331)]"
log_2434_1708943108.xes,"sudden, sudden, sudden","[(2023, 2023), (3681, 3681), (5851, 5851)]"
log_2435_1708943116.xes,"sudden, sudden","[(1295, 1295), (4586, 4586)]"
log_2436_1708943128.xes,"sudden, sudden","[(1747, 1747), (3546, 3546)]"
log_2437_1708943137.xes,,
log_2438_1708943138.xes,"sudden, sudden, sudden","[(2000, 2000), (3133, 3133), (5422, 5422)]"
log_2439_1708943145.xes,sudden,"[(1924, 1924)]"
log_243_1708942809.xes,,
log_2440_1708943149.xes,"sudden, sudden","[(1199, 1199), (2969, 2969)]"
log_2441_1708943154.xes,,
log_2442_1708943161.xes,sudden,"[(1330, 1330)]"
log_2443_1708943165.xes,,
log_2444_1708943167.xes,"sudden, sudden","[(1184, 1184), (3121, 3121)]"
log_2445_1708943174.xes,,
log_2446_1708943174.xes,sudden,"[(1937, 1937)]"
log_2447_1708943192.xes,,
log_2448_1708943195.xes,,
log_2449_1708943199.xes,,
log_244_1708942812.xes,sudden,"[(1765, 1765)]"
log_2450_1708943202.xes,sudden,"[(1007, 1007)]"
log_2451_1708943207.xes,,
log_2452_1708943209.xes,,
log_2453_1708943214.xes,"sudden, sudden","[(1447, 1447), (3110, 3110)]"
log_2454_1708943220.xes,"sudden, sudden","[(1841, 1841), (3637, 3637)]"
log_2455_1708943226.xes,,
log_2456_1708943230.xes,,
log_2457_1708943232.xes,,
log_2458_1708943235.xes,"sudden, sudden","[(2068, 2068), (4262, 4262)]"
log_2459_1708943242.xes,,
log_245_1708942814.xes,,
log_2460_1708943246.xes,sudden,"[(2087, 2087)]"
log_2461_1708943249.xes,sudden,"[(1838, 1838)]"
log_2462_1708943252.xes,,
log_2463_1708943255.xes,,
log_2464_1708943260.xes,,
log_2465_1708943262.xes,sudden,"[(2756, 2756)]"
log_2466_1708943271.xes,sudden,"[(2226, 2226)]"
log_2467_1708943275.xes,,
log_2468_1708943280.xes,,
log_2469_1708943281.xes,sudden,"[(4389, 4389)]"
log_246_1708942820.xes,"sudden, sudden","[(1188, 1188), (2991, 2991)]"
log_2470_1708943289.xes,,
log_2471_1708943104.xes,sudden,"[(2048, 2048)]"
log_2472_1708943117.xes,gradual,"[(3469, 3838)]"
log_2473_1708943123.xes,,
log_2474_1708943124.xes,,
log_2475_1708943125.xes,sudden,"[(5563, 5563)]"
log_2476_1708943131.xes,"sudden, sudden","[(2088, 2088), (4123, 4123)]"
log_2477_1708943136.xes,,
log_2478_1708943148.xes,sudden,"[(2930, 2930)]"
log_2479_1708943152.xes,"sudden, sudden","[(2376, 2376), (4338, 4338)]"
log_247_1708942822.xes,,
log_2480_1708943155.xes,sudden,"[(101, 101)]"
log_2481_1708943166.xes,"sudden, sudden, sudden","[(1379, 1379), (2915, 2915), (4899, 4899)]"
log_2482_1708943179.xes,,
log_2483_1708943181.xes,,
log_2484_1708943185.xes,sudden,"[(2222, 2222)]"
log_2485_1708943188.xes,,
log_2486_1708943192.xes,sudden,"[(2033, 2033)]"
log_2487_1708943195.xes,,
log_2488_1708943197.xes,"sudden, sudden, sudden, sudden","[(257, 257), (1806, 1806), (3632, 3632), (4078, 4078)]"
log_2489_1708943200.xes,,
log_248_1708942826.xes,,
log_2490_1708943205.xes,sudden,"[(2021, 2021)]"
log_2491_1708943208.xes,,
log_2492_1708943210.xes,,
log_2493_1708943220.xes,sudden,"[(2350, 2350)]"
log_2494_1708943225.xes,,
log_2495_1708943226.xes,sudden,"[(1244, 1244)]"
log_2496_1708943229.xes,,
log_2497_1708943232.xes,sudden,"[(1092, 1092)]"
log_2498_1708943237.xes,,
log_2499_1708943243.xes,sudden,"[(1928, 1928)]"
log_249_1708942828.xes,,
log_24_1708942838.xes,sudden,"[(1886, 1886)]"
log_2500_1708943246.xes,,
log_2501_1708943249.xes,,
log_2502_1708943252.xes,,
log_2503_1708943255.xes,"gradual, sudden, sudden, sudden","[(458, 837), (3057, 3057), (4418, 4418), (5393, 5393)]"
log_2504_1708943257.xes,sudden,"[(5473, 5473)]"
log_2505_1708943267.xes,"sudden, sudden","[(1994, 1994), (4055, 4055)]"
log_2506_1708943274.xes,,
log_2507_1708943281.xes,sudden,"[(3514, 3514)]"
log_2508_1708943294.xes,"sudden, sudden","[(99, 99), (1687, 1687)]"
log_2509_1708943110.xes,,
log_250_1708942831.xes,sudden,"[(1406, 1406)]"
log_2510_1708943113.xes,,
log_2511_1708943117.xes,,
log_2512_1708943120.xes,sudden,"[(1705, 1705)]"
log_2513_1708943125.xes,sudden,"[(1412, 1412)]"
log_2514_1708943133.xes,"sudden, sudden","[(99, 99), (1274, 1274)]"
log_2515_1708943138.xes,"sudden, sudden, sudden","[(3347, 3347), (5070, 5070), (5960, 5960)]"
log_2516_1708943146.xes,"sudden, sudden","[(1623, 1623), (3871, 3871)]"
log_2517_1708943153.xes,sudden,"[(1587, 1587)]"
log_2518_1708943159.xes,"sudden, sudden","[(1927, 1927), (3748, 3748)]"
log_2519_1708943169.xes,"sudden, sudden, sudden","[(2034, 2034), (3447, 3447), (5855, 5855)]"
log_251_1708942835.xes,"sudden, sudden, sudden","[(2866, 2866), (3987, 3987), (4428, 4428)]"
log_2520_1708943178.xes,sudden,"[(1294, 1294)]"
log_2521_1708943180.xes,sudden,"[(3946, 3946)]"
log_2522_1708943183.xes,"gradual, sudden, sudden, sudden","[(307, 2399), (3127, 3127), (4412, 4412), (5037, 5037)]"
log_2523_1708943188.xes,,
log_2524_1708943191.xes,sudden,"[(3563, 3563)]"
log_2525_1708943194.xes,sudden,"[(1087, 1087)]"
log_2526_1708943199.xes,,
log_2527_1708943202.xes,"sudden, sudden, sudden","[(1810, 1810), (3750, 3750), (5971, 5971)]"
log_2528_1708943214.xes,,
log_2529_1708943217.xes,,
log_252_1708942840.xes,,
log_2530_1708943219.xes,sudden,"[(1690, 1690)]"
log_2531_1708943223.xes,,
log_2532_1708943227.xes,,
log_2533_1708943231.xes,,
log_2534_1708943234.xes,,
log_2535_1708943236.xes,,
log_2536_1708943242.xes,"sudden, sudden, sudden","[(1987, 1987), (3077, 3077), (5025, 5025)]"
log_2537_1708943246.xes,sudden,"[(520, 520)]"
log_2538_1708943247.xes,,
log_2539_1708943248.xes,"sudden, sudden","[(1349, 1349), (4142, 4142)]"
log_253_1708942844.xes,,
log_2540_1708943255.xes,,
log_2541_1708943260.xes,"sudden, sudden, sudden","[(2167, 2167), (3590, 3590), (5531, 5531)]"
log_2542_1708943268.xes,,
log_2543_1708943271.xes,,
log_2544_1708943278.xes,,
log_2545_1708943280.xes,"sudden, sudden","[(1506, 1506), (3294, 3294)]"
log_2546_1708943286.xes,sudden,"[(3227, 3227)]"
log_2547_1708943123.xes,,
log_2548_1708943125.xes,sudden,"[(2209, 2209)]"
log_2549_1708943128.xes,sudden,"[(3486, 3486)]"
log_254_1708942846.xes,,
log_2550_1708943132.xes,sudden,"[(1650, 1650)]"
log_2551_1708943137.xes,,
log_2552_1708943146.xes,,
log_2553_1708943149.xes,"sudden, sudden","[(1696, 1696), (3331, 3331)]"
log_2554_1708943154.xes,sudden,"[(1244, 1244)]"
log_2555_1708943156.xes,gradual,"[(3714, 4499)]"
log_2556_1708943162.xes,"sudden, sudden","[(1033, 1033), (2327, 2327)]"
log_2557_1708943167.xes,,
log_2558_1708943176.xes,"sudden, sudden, sudden","[(2137, 2137), (3830, 3830), (5845, 5845)]"
log_2559_1708943181.xes,sudden,"[(1956, 1956)]"
log_255_1708942849.xes,sudden,"[(99, 99)]"
log_2560_1708943188.xes,sudden,"[(2257, 2257)]"
log_2561_1708943192.xes,"sudden, sudden, sudden, sudden","[(1423, 1423), (2603, 2603), (4091, 4091), (4638, 4638)]"
log_2562_1708943198.xes,,
log_2563_1708943203.xes,,
log_2564_1708943204.xes,,
log_2565_1708943211.xes,sudden,"[(1610, 1610)]"
log_2566_1708943213.xes,,
log_2567_1708943214.xes,"sudden, sudden, sudden","[(1279, 1279), (3133, 3133), (5071, 5071)]"
log_2568_1708943220.xes,gradual,"[(1584, 2805)]"
log_2569_1708943221.xes,sudden,"[(2164, 2164)]"
log_256_1708942852.xes,sudden,"[(1864, 1864)]"
log_2570_1708943225.xes,,
log_2571_1708943229.xes,sudden,"[(1517, 1517)]"
log_2572_1708943232.xes,,
log_2573_1708943241.xes,"sudden, sudden","[(1350, 1350), (2677, 2677)]"
log_2574_1708943244.xes,,
log_2575_1708943246.xes,"sudden, sudden","[(3190, 3190), (4776, 4776)]"
log_2576_1708943255.xes,"gradual, sudden","[(3230, 3417), (4022, 4022)]"
log_2577_1708943258.xes,"sudden, sudden","[(2372, 2372), (3620, 3620)]"
log_2578_1708943262.xes,,
log_2579_1708943272.xes,,
log_257_1708942854.xes,,
log_2580_1708943275.xes,sudden,"[(1808, 1808)]"
log_2581_1708943278.xes,"sudden, sudden","[(2985, 2985), (4309, 4309)]"
log_2582_1708943285.xes,,
log_2583_1708943288.xes,"sudden, sudden","[(1489, 1489), (2990, 2990)]"
log_2584_1708943292.xes,"sudden, sudden","[(1612, 1612), (3094, 3094)]"
log_2585_1708943129.xes,sudden,"[(3420, 3420)]"
log_2586_1708943131.xes,"sudden, sudden, sudden","[(1283, 1283), (3072, 3072), (4591, 4591)]"
log_2587_1708943137.xes,sudden,"[(1909, 1909)]"
log_2588_1708943141.xes,sudden,"[(1465, 1465)]"
log_2589_1708943143.xes,,
log_258_1708942856.xes,"sudden, sudden, sudden","[(1935, 1935), (3721, 3721), (5553, 5553)]"
log_2590_1708943149.xes,sudden,"[(1053, 1053)]"
log_2591_1708943153.xes,"sudden, sudden","[(3963, 3963), (5158, 5158)]"
log_2592_1708943157.xes,"sudden, sudden","[(1009, 1009), (1275, 1275)]"
log_2593_1708943159.xes,,
log_2594_1708943163.xes,"sudden, sudden","[(99, 99), (1319, 1319)]"
log_2595_1708943165.xes,,
log_2596_1708943170.xes,"sudden, sudden","[(2028, 2028), (3456, 3456)]"
log_2597_1708943180.xes,,
log_2598_1708943187.xes,,
log_2599_1708943191.xes,,
log_259_1708942861.xes,sudden,"[(2219, 2219)]"
log_25_1708942842.xes,,
log_2600_1708943193.xes,"sudden, gradual","[(1296, 1296), (3535, 4321)]"
log_2601_1708943198.xes,,
log_2602_1708943199.xes,sudden,"[(1180, 1180)]"
log_2603_1708943213.xes,"sudden, sudden","[(141, 141), (1672, 1672)]"
log_2604_1708943215.xes,,
log_2605_1708943220.xes,sudden,"[(1894, 1894)]"
log_2606_1708943226.xes,sudden,"[(1511, 1511)]"
log_2607_1708943229.xes,,
log_2608_1708943238.xes,,
log_2609_1708943240.xes,sudden,"[(1248, 1248)]"
log_260_1708942870.xes,,
log_2610_1708943246.xes,"sudden, sudden, sudden","[(1679, 1679), (2784, 2784), (3828, 3828)]"
log_2611_1708943251.xes,sudden,"[(1317, 1317)]"
log_2612_1708943254.xes,,
log_2613_1708943258.xes,,
log_2614_1708943261.xes,,
log_2615_1708943265.xes,,
log_2616_1708943269.xes,,
log_2617_1708943270.xes,,
log_2618_1708943273.xes,,
log_2619_1708943292.xes,,
log_261_1708942887.xes,sudden,"[(1661, 1661)]"
log_2620_1708943297.xes,,
log_2621_1708943298.xes,sudden,"[(2386, 2386)]"
log_2622_1708943301.xes,,
log_2623_1708943132.xes,,
log_2624_1708943136.xes,sudden,"[(2064, 2064)]"
log_2625_1708943139.xes,,
log_2626_1708943143.xes,sudden,"[(4063, 4063)]"
log_2627_1708943149.xes,,
log_2628_1708943151.xes,,
log_2629_1708943156.xes,sudden,"[(2156, 2156)]"
log_262_1708942891.xes,,
log_2630_1708943160.xes,,
log_2631_1708943177.xes,sudden,"[(1833, 1833)]"
log_2632_1708943186.xes,"sudden, sudden, sudden","[(1486, 1486), (2854, 2854), (4530, 4530)]"
log_2633_1708943190.xes,"sudden, sudden","[(1723, 1723), (3381, 3381)]"
log_2634_1708943194.xes,,
log_2635_1708943196.xes,gradual,"[(130, 2077)]"
log_2636_1708943198.xes,"sudden, sudden, sudden, sudden, sudden","[(1156, 1156), (1396, 1396), (1797, 1797), (3056, 3056), (4634, 4634)]"
log_2637_1708943201.xes,,
log_2638_1708943205.xes,"sudden, sudden","[(1967, 1967), (3197, 3197)]"
log_2639_1708943209.xes,"sudden, sudden, sudden","[(2167, 2167), (3840, 3840), (5179, 5179)]"
log_263_1708942892.xes,sudden,"[(2701, 2701)]"
log_2640_1708943222.xes,"sudden, sudden","[(1437, 1437), (3082, 3082)]"
log_2641_1708943225.xes,sudden,"[(1241, 1241)]"
log_2642_1708943227.xes,"sudden, sudden","[(3907, 3907), (6236, 6236)]"
log_2643_1708943234.xes,sudden,"[(2767, 2767)]"
log_2644_1708943236.xes,"sudden, sudden, sudden","[(1844, 1844), (3440, 3440), (5421, 5421)]"
log_2645_1708943244.xes,"sudden, sudden","[(1711, 1711), (3578, 3578)]"
log_2646_1708943251.xes,sudden,"[(99, 99)]"
log_2647_1708943252.xes,sudden,"[(3706, 3706)]"
log_2648_1708943258.xes,,
log_2649_1708943261.xes,,
log_264_1708942902.xes,,
log_2650_1708943264.xes,,
log_2651_1708943268.xes,sudden,"[(5557, 5557)]"
log_2652_1708943272.xes,,
log_2653_1708943277.xes,,
log_2654_1708943280.xes,,
log_2655_1708943283.xes,sudden,"[(1961, 1961)]"
log_2656_1708943287.xes,"sudden, sudden","[(1836, 1836), (3520, 3520)]"
log_2657_1708943292.xes,gradual,"[(5248, 5381)]"
log_2658_1708943298.xes,,
log_2659_1708943302.xes,sudden,"[(2850, 2850)]"
log_265_1708942910.xes,sudden,"[(2062, 2062)]"
log_2660_1708943311.xes,sudden,"[(1474, 1474)]"
log_2661_1708943138.xes,,
log_2662_1708943142.xes,sudden,"[(1274, 1274)]"
log_2663_1708943144.xes,,
log_2664_1708943149.xes,"sudden, sudden, sudden","[(1236, 1236), (2916, 2916), (3704, 3704)]"
log_2665_1708943154.xes,sudden,"[(1902, 1902)]"
log_2666_1708943162.xes,,
log_2667_1708943165.xes,"sudden, sudden","[(1904, 1904), (3023, 3023)]"
log_2668_1708943169.xes,,
log_2669_1708943181.xes,,
log_266_1708942934.xes,,
log_2670_1708943182.xes,"sudden, sudden, sudden","[(1099, 1099), (2706, 2706), (4190, 4190)]"
log_2671_1708943187.xes,"gradual, sudden","[(4079, 4329), (5660, 5660)]"
log_2672_1708943194.xes,,
log_2673_1708943197.xes,,
log_2674_1708943205.xes,,
log_2675_1708943217.xes,,
log_2676_1708943223.xes,gradual,"[(1986, 3100)]"
log_2677_1708943229.xes,,
log_2678_1708943232.xes,,
log_2679_1708943236.xes,"sudden, sudden","[(1752, 1752), (3179, 3179)]"
log_267_1708942732.xes,sudden,"[(1233, 1233)]"
log_2680_1708943242.xes,sudden,"[(4893, 4893)]"
log_2681_1708943248.xes,,
log_2682_1708943249.xes,,
log_2683_1708943251.xes,sudden,"[(1912, 1912)]"
log_2684_1708943262.xes,sudden,"[(1828, 1828)]"
log_2685_1708943264.xes,"sudden, sudden, sudden","[(1551, 1551), (3239, 3239), (5000, 5000)]"
log_2686_1708943273.xes,,
log_2687_1708943276.xes,,
log_2688_1708943281.xes,,
log_2689_1708943283.xes,,
log_268_1708942737.xes,sudden,"[(3204, 3204)]"
log_2690_1708943286.xes,sudden,"[(3742, 3742)]"
log_2691_1708943294.xes,,
log_2692_1708943300.xes,sudden,"[(3333, 3333)]"
log_2693_1708943305.xes,,
log_2694_1708943308.xes,,
log_2695_1708943313.xes,"sudden, gradual, sudden","[(3461, 3461), (3970, 4442), (5445, 5445)]"
log_2696_1708943318.xes,sudden,"[(1911, 1911)]"
log_2697_1708943321.xes,sudden,"[(1335, 1335)]"
log_2698_1708943322.xes,sudden,"[(1442, 1442)]"
log_2699_1708943140.xes,sudden,"[(1508, 1508)]"
log_269_1708942739.xes,,
log_26_1708942845.xes,"sudden, sudden","[(1395, 1395), (2436, 2436)]"
log_2700_1708943143.xes,,
log_2701_1708943146.xes,sudden,"[(1424, 1424)]"
log_2702_1708943149.xes,sudden,"[(1651, 1651)]"
log_2703_1708943159.xes,,
log_2704_1708943164.xes,"sudden, sudden","[(3640, 3640), (5651, 5651)]"
log_2705_1708943171.xes,sudden,"[(1106, 1106)]"
log_2706_1708943173.xes,sudden,"[(1133, 1133)]"
log_2707_1708943175.xes,sudden,"[(1570, 1570)]"
log_2708_1708943178.xes,,
log_2709_1708943183.xes,sudden,"[(2039, 2039)]"
log_270_1708942743.xes,sudden,"[(3475, 3475)]"
log_2710_1708943186.xes,"sudden, sudden, sudden","[(1399, 1399), (3065, 3065), (5337, 5337)]"
log_2711_1708943193.xes,"sudden, sudden","[(1448, 1448), (2792, 2792)]"
log_2712_1708943196.xes,sudden,"[(1476, 1476)]"
log_2713_1708943201.xes,,
log_2714_1708943209.xes,,
log_2715_1708943211.xes,sudden,"[(2731, 2731)]"
log_2716_1708943219.xes,,
log_2717_1708943225.xes,sudden,"[(2072, 2072)]"
log_2718_1708943229.xes,"sudden, gradual","[(1810, 1810), (3442, 4903)]"
log_2719_1708943235.xes,,
log_271_1708942747.xes,,
log_2720_1708943239.xes,,
log_2721_1708943244.xes,"sudden, sudden, sudden","[(2318, 2318), (3947, 3947), (6267, 6267)]"
log_2722_1708943250.xes,,
log_2723_1708943253.xes,"sudden, sudden","[(1962, 1962), (3950, 3950)]"
log_2724_1708943258.xes,,
log_2725_1708943260.xes,,
log_2726_1708943263.xes,sudden,"[(1284, 1284)]"
log_2727_1708943265.xes,"sudden, sudden, sudden, sudden","[(146, 146), (1376, 1376), (2881, 2881), (4766, 4766)]"
log_2728_1708943269.xes,,
log_2729_1708943272.xes,"sudden, sudden, sudden, gradual","[(221, 221), (1408, 1408), (2940, 2940), (3485, 4663)]"
log_272_1708942749.xes,,
log_2730_1708943275.xes,gradual,"[(2924, 3073)]"
log_2731_1708943277.xes,sudden,"[(1586, 1586)]"
log_2732_1708943278.xes,,
log_2733_1708943281.xes,,
log_2734_1708943282.xes,"sudden, sudden, sudden","[(1196, 1196), (2905, 2905), (4321, 4321)]"
log_2735_1708943290.xes,"sudden, sudden","[(1892, 1892), (3395, 3395)]"
log_2736_1708943294.xes,sudden,"[(1601, 1601)]"
log_2737_1708943145.xes,sudden,"[(1272, 1272)]"
log_2738_1708943152.xes,"sudden, sudden","[(1166, 1166), (3066, 3066)]"
log_2739_1708943155.xes,"sudden, sudden","[(1871, 1871), (3527, 3527)]"
log_273_1708942752.xes,,
log_2740_1708943158.xes,"sudden, sudden, sudden","[(2722, 2722), (3304, 3304), (4555, 4555)]"
log_2741_1708943165.xes,"sudden, sudden","[(1429, 1429), (2544, 2544)]"
log_2742_1708943169.xes,,
log_2743_1708943171.xes,"sudden, sudden","[(4170, 4170), (5632, 5632)]"
log_2744_1708943178.xes,sudden,"[(2492, 2492)]"
log_2745_1708943183.xes,sudden,"[(1391, 1391)]"
log_2746_1708943192.xes,,
log_2747_1708943195.xes,sudden,"[(1773, 1773)]"
log_2748_1708943204.xes,"sudden, sudden, sudden, sudden, sudden","[(99, 99), (1757, 1757), (3696, 3696), (5549, 5549), (7534, 7534)]"
log_2749_1708943216.xes,sudden,"[(1915, 1915)]"
log_274_1708942756.xes,"sudden, sudden, sudden","[(1269, 1269), (2648, 2648), (3985, 3985)]"
log_2750_1708943218.xes,sudden,"[(1280, 1280)]"
log_2751_1708943223.xes,"sudden, sudden","[(1927, 1927), (3233, 3233)]"
log_2752_1708943226.xes,,
log_2753_1708943227.xes,sudden,"[(1384, 1384)]"
log_2754_1708943232.xes,sudden,"[(3565, 3565)]"
log_2755_1708943235.xes,"gradual, sudden, sudden, sudden","[(142, 1290), (2215, 2215), (2960, 2960), (3285, 3285)]"
log_2756_1708943238.xes,sudden,"[(1153, 1153)]"
log_2757_1708943240.xes,,
log_2758_1708943246.xes,"sudden, sudden","[(1738, 1738), (3406, 3406)]"
log_2759_1708943252.xes,gradual,"[(4309, 5596)]"
log_275_1708942759.xes,,
log_2760_1708943267.xes,,
log_2761_1708943271.xes,,
log_2762_1708943275.xes,sudden,"[(1691, 1691)]"
log_2763_1708943282.xes,,
log_2764_1708943288.xes,,
log_2765_1708943290.xes,sudden,"[(2031, 2031)]"
log_2766_1708943292.xes,,
log_2767_1708943297.xes,sudden,"[(2279, 2279)]"
log_2768_1708943306.xes,,
log_2769_1708943311.xes,,
log_276_1708942762.xes,,
log_2770_1708943315.xes,sudden,"[(2064, 2064)]"
log_2771_1708943319.xes,,
log_2772_1708943320.xes,,
log_2773_1708943322.xes,,
log_2774_1708943325.xes,,
log_2775_1708943147.xes,"sudden, sudden","[(139, 139), (2196, 2196)]"
log_2776_1708943150.xes,sudden,"[(2066, 2066)]"
log_2777_1708943152.xes,sudden,"[(1907, 1907)]"
log_2778_1708943155.xes,sudden,"[(1312, 1312)]"
log_2779_1708943160.xes,sudden,"[(1620, 1620)]"
log_277_1708942770.xes,"sudden, sudden","[(3323, 3323), (5586, 5586)]"
log_2780_1708943160.xes,"sudden, sudden","[(4046, 4046), (5991, 5991)]"
log_2781_1708943166.xes,sudden,"[(1862, 1862)]"
log_2782_1708943169.xes,,
log_2783_1708943177.xes,,
log_2784_1708943178.xes,,
log_2785_1708943180.xes,,
log_2786_1708943183.xes,,
log_2787_1708943186.xes,,
log_2788_1708943188.xes,"sudden, sudden, sudden","[(539, 539), (1725, 1725), (2692, 2692)]"
log_2789_1708943190.xes,,
log_278_1708942781.xes,,
log_2790_1708943192.xes,,
log_2791_1708943194.xes,,
log_2792_1708943197.xes,sudden,"[(1424, 1424)]"
log_2793_1708943200.xes,"sudden, sudden","[(3637, 3637), (5383, 5383)]"
log_2794_1708943206.xes,gradual,"[(3321, 4399)]"
log_2795_1708943214.xes,sudden,"[(1549, 1549)]"
log_2796_1708943219.xes,"sudden, sudden","[(1997, 1997), (3022, 3022)]"
log_2797_1708943223.xes,sudden,"[(1680, 1680)]"
log_2798_1708943237.xes,,
log_2799_1708943245.xes,"sudden, sudden, sudden, sudden","[(1021, 1021), (2273, 2273), (3307, 3307), (4203, 4203)]"
log_279_1708942785.xes,,
log_27_1708942848.xes,gradual,"[(599, 4761)]"
log_2800_1708943249.xes,,
log_2801_1708943252.xes,sudden,"[(1256, 1256)]"
log_2802_1708943256.xes,"sudden, sudden","[(1726, 1726), (3723, 3723)]"
log_2803_1708943262.xes,,
log_2804_1708943272.xes,,
log_2805_1708943277.xes,sudden,"[(1436, 1436)]"
log_2806_1708943279.xes,"sudden, sudden, sudden","[(1062, 1062), (2328, 2328), (4196, 4196)]"
log_2807_1708943284.xes,sudden,"[(1256, 1256)]"
log_2808_1708943286.xes,sudden,"[(521, 521)]"
log_2809_1708943287.xes,sudden,"[(937, 937)]"
log_280_1708942788.xes,sudden,"[(1069, 1069)]"
log_2810_1708943291.xes,"sudden, sudden","[(1876, 1876), (3719, 3719)]"
log_2811_1708943296.xes,"gradual, sudden","[(1410, 3039), (5460, 5460)]"
log_2812_1708943304.xes,sudden,"[(1605, 1605)]"
log_2813_1708943149.xes,sudden,"[(1787, 1787)]"
log_2814_1708943152.xes,,
log_2815_1708943156.xes,"sudden, sudden","[(1807, 1807), (4016, 4016)]"
log_2816_1708943164.xes,,
log_2817_1708943166.xes,"sudden, sudden, sudden","[(1552, 1552), (3512, 3512), (5644, 5644)]"
log_2818_1708943171.xes,sudden,"[(1289, 1289)]"
log_2819_1708943174.xes,"sudden, sudden, sudden, sudden, sudden","[(1959, 1959), (3342, 3342), (3516, 3516), (3863, 3863), (4203, 4203)]"
log_281_1708942790.xes,,
log_2820_1708943177.xes,sudden,"[(2255, 2255)]"
log_2821_1708943192.xes,"sudden, sudden","[(1149, 1149), (2577, 2577)]"
log_2822_1708943198.xes,sudden,"[(1609, 1609)]"
log_2823_1708943201.xes,,
log_2824_1708943204.xes,,
log_2825_1708943206.xes,sudden,"[(1177, 1177)]"
log_2826_1708943208.xes,"sudden, sudden","[(2131, 2131), (3953, 3953)]"
log_2827_1708943214.xes,,
log_2828_1708943225.xes,,
log_2829_1708943225.xes,,
log_282_1708942794.xes,sudden,"[(1828, 1828)]"
log_2830_1708943228.xes,"sudden, sudden","[(1179, 1179), (2320, 2320)]"
log_2831_1708943230.xes,sudden,"[(2676, 2676)]"
log_2832_1708943237.xes,"sudden, sudden","[(1661, 1661), (3018, 3018)]"
log_2833_1708943239.xes,,
log_2834_1708943242.xes,sudden,"[(1240, 1240)]"
log_2835_1708943244.xes,gradual,"[(2370, 3227)]"
log_2836_1708943250.xes,"sudden, sudden, sudden","[(1686, 1686), (3565, 3565), (5498, 5498)]"
log_2837_1708943257.xes,,
log_2838_1708943258.xes,sudden,"[(1433, 1433)]"
log_2839_1708943260.xes,,
log_283_1708942796.xes,,
log_2840_1708943263.xes,sudden,"[(1984, 1984)]"
log_2841_1708943265.xes,"sudden, sudden","[(1514, 1514), (2546, 2546)]"
log_2842_1708943269.xes,sudden,"[(2044, 2044)]"
log_2843_1708943277.xes,,
log_2844_1708943282.xes,sudden,"[(798, 798)]"
log_2845_1708943282.xes,,
log_2846_1708943287.xes,"sudden, sudden","[(110, 110), (1776, 1776)]"
log_2847_1708943295.xes,"sudden, sudden","[(3598, 3598), (4707, 4707)]"
log_2848_1708943298.xes,sudden,"[(2013, 2013)]"
log_2849_1708943300.xes,,
log_284_1708942800.xes,sudden,"[(2047, 2047)]"
log_2850_1708943307.xes,"sudden, sudden","[(1360, 1360), (3309, 3309)]"
