,log_name,noise_level,complexity,drift_pattern,n_drifts,n_change_points,n_sudden,n_gradual,drift_type,actual_cp,detected_cp,log_size,lag,lag_indices,TP,FP,FN_TP
13235,log_602_1708942862.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[1912, 3598]",[],5179,0.01,51,0,0,2
13236,log_603_1708942866.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[],5688,0.01,56,0,0,0
13237,log_603_1708942866.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],[1571],5688,0.01,56,0,1,0
13238,log_603_1708942866.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1405, 3330]",[],5688,0.01,56,0,0,2
13239,log_603_1708942866.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[1964, 3717]",[],5688,0.01,56,0,0,2
13240,log_604_1708942872.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3297,0.01,32,0,0,0
13241,log_604_1708942872.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[1285],3297,0.01,32,0,1,0
13242,log_604_1708942872.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1272],[],3297,0.01,32,0,0,1
13243,log_604_1708942872.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1729],[],3297,0.01,32,0,0,1
13244,log_605_1708942874.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3579,0.01,35,0,0,0
13245,log_605_1708942874.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],"[1940, 3337]",3579,0.01,35,0,2,0
13246,log_605_1708942874.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1886],[380],3579,0.01,35,0,1,1
13247,log_605_1708942874.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[2405],[1236],3579,0.01,35,0,1,1
13248,log_606_1708942876.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3214,0.01,32,0,0,0
13249,log_606_1708942876.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[1340],3214,0.01,32,0,1,0
13250,log_606_1708942876.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1333],[],3214,0.01,32,0,0,1
13251,log_606_1708942876.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1687],[],3214,0.01,32,0,0,1
13252,log_607_1708942878.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[0],5607,0.01,56,0,1,0
13253,log_607_1708942878.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],[],5607,0.01,56,0,0,0
13254,log_607_1708942878.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1729, 3639]",[],5607,0.01,56,0,0,2
13255,log_607_1708942878.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[2035, 4056]",[],5607,0.01,56,0,0,2
13256,log_608_1708942881.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[0],4054,0.01,40,0,1,0
13257,log_608_1708942881.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],4054,0.01,40,0,0,0
13258,log_608_1708942881.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1900],[],4054,0.01,40,0,0,1
13259,log_608_1708942881.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[2389],[],4054,0.01,40,0,0,1
13260,log_609_1708942732.xes,0.3,na,['sudden'],1,1,1,0,no_drift,[],[],2609,0.01,26,0,0,0
13261,log_609_1708942732.xes,0.3,na,['sudden'],1,1,1,0,sudden,[1410],[1452],2609,0.01,26,0,1,1
13262,log_609_1708942732.xes,0.3,na,['sudden'],1,1,1,0,gradual_start,[],[],2609,0.01,26,0,0,0
13263,log_609_1708942732.xes,0.3,na,['sudden'],1,1,1,0,gradual_end,[],[],2609,0.01,26,0,0,0
13264,log_60_1708942845.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[0],4349,0.01,43,0,1,0
13265,log_60_1708942845.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1801, 3263]",[],4349,0.01,43,0,0,2
13266,log_60_1708942845.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],4349,0.01,43,0,0,0
13267,log_60_1708942845.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],4349,0.01,43,0,0,0
13268,log_610_1708942734.xes,0.0,na,[],0,0,0,0,no_drift,[0],[],4096,0.01,40,0,0,1
13269,log_610_1708942734.xes,0.0,na,[],0,0,0,0,sudden,[],[3938],4096,0.01,40,0,1,0
13270,log_610_1708942734.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],4096,0.01,40,0,0,0
13271,log_610_1708942734.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],4096,0.01,40,0,0,0
13272,log_611_1708942735.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],3771,0.01,37,0,0,0
13273,log_611_1708942735.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1042, 2683]","[1206, 2722]",3771,0.01,37,0,2,2
13274,log_611_1708942735.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],3771,0.01,37,0,0,0
13275,log_611_1708942735.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],3771,0.01,37,0,0,0
13276,log_612_1708942739.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4485,0.01,44,0,0,0
13277,log_612_1708942739.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1110],[1073],4485,0.01,44,1,0,1
13278,log_612_1708942739.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2491],[],4485,0.01,44,0,0,1
13279,log_612_1708942739.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[2871],[],4485,0.01,44,0,0,1
13280,log_613_1708942744.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3100,0.01,31,0,0,0
13281,log_613_1708942744.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[1963],3100,0.01,31,0,1,0
13282,log_613_1708942744.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1734],[],3100,0.01,31,0,0,1
13283,log_613_1708942744.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[2087],[],3100,0.01,31,0,0,1
13284,log_614_1708942746.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[0],3271,0.01,32,0,1,0
13285,log_614_1708942746.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],3271,0.01,32,0,0,0
13286,log_614_1708942746.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1212],[],3271,0.01,32,0,0,1
13287,log_614_1708942746.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1772],[],3271,0.01,32,0,0,1
13288,log_615_1708942749.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],2124,0.01,21,1,0,1
13289,log_615_1708942749.xes,0.3,na,[],0,0,0,0,sudden,[],[],2124,0.01,21,0,0,0
13290,log_615_1708942749.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],2124,0.01,21,0,0,0
13291,log_615_1708942749.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],2124,0.01,21,0,0,0
13292,log_616_1708942750.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,no_drift,[],[],7832,0.01,78,0,0,0
13293,log_616_1708942750.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,sudden,"[1866, 6143]","[1904, 3859, 6184]",7832,0.01,78,2,1,2
13294,log_616_1708942750.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_start,[3813],[288],7832,0.01,78,0,1,1
13295,log_616_1708942750.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_end,[4260],[577],7832,0.01,78,0,1,1
13296,log_617_1708942753.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,no_drift,[],[],5891,0.01,58,0,0,0
13297,log_617_1708942753.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,sudden,"[1829, 3706, 4757]",[1908],5891,0.01,58,0,1,3
13298,log_617_1708942753.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_start,[],[],5891,0.01,58,0,0,0
13299,log_617_1708942753.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_end,[],[],5891,0.01,58,0,0,0
13300,log_618_1708942758.xes,0.3,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,no_drift,[],[],7238,0.01,72,0,0,0
13301,log_618_1708942758.xes,0.3,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,sudden,[],[1412],7238,0.01,72,0,1,0
13302,log_618_1708942758.xes,0.3,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,gradual_start,"[1248, 3514, 5389]",[],7238,0.01,72,0,0,3
13303,log_618_1708942758.xes,0.3,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,gradual_end,"[1625, 3896, 5735]",[],7238,0.01,72,0,0,3
13304,log_619_1708942775.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,no_drift,[],[],6189,0.01,61,0,0,0
13305,log_619_1708942775.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,sudden,"[1269, 4889]","[1221, 3015, 4832]",6189,0.01,61,2,1,2
13306,log_619_1708942775.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_start,[3075],[],6189,0.01,61,0,0,1
13307,log_619_1708942775.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_end,[3653],[],6189,0.01,61,0,0,1
13308,log_61_1708942846.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[0],4889,0.01,48,0,1,0
13309,log_61_1708942846.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],[],4889,0.01,48,0,0,0
13310,log_61_1708942846.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1310, 3461]",[],4889,0.01,48,0,0,2
13311,log_61_1708942846.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[1755, 3769]",[],4889,0.01,48,0,0,2
13312,log_620_1708942781.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],2168,0.01,21,1,0,1
13313,log_620_1708942781.xes,0.6,na,[],0,0,0,0,sudden,[],[],2168,0.01,21,0,0,0
13314,log_620_1708942781.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],2168,0.01,21,0,0,0
13315,log_620_1708942781.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],2168,0.01,21,0,0,0
13316,log_621_1708942784.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],4520,0.01,45,1,0,1
13317,log_621_1708942784.xes,0.0,na,[],0,0,0,0,sudden,[],[],4520,0.01,45,0,0,0
13318,log_621_1708942784.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],4520,0.01,45,0,0,0
13319,log_621_1708942784.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],4520,0.01,45,0,0,0
13320,log_622_1708942788.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[0],3125,0.01,31,0,1,0
13321,log_622_1708942788.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3125,0.01,31,0,0,0
13322,log_622_1708942788.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1573],[],3125,0.01,31,0,0,1
13323,log_622_1708942788.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[2016],[],3125,0.01,31,0,0,1
13324,log_623_1708942791.xes,0.3,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,no_drift,[],[],7666,0.01,76,0,0,0
13325,log_623_1708942791.xes,0.3,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,sudden,[6277],"[2262, 4321]",7666,0.01,76,0,2,1
13326,log_623_1708942791.xes,0.3,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,gradual_start,"[1905, 4274]",[],7666,0.01,76,0,0,2
13327,log_623_1708942791.xes,0.3,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,gradual_end,"[2393, 4606]",[],7666,0.01,76,0,0,2
13328,log_624_1708942801.xes,0.3,na,['sudden'],1,1,1,0,no_drift,[],[],3613,0.01,36,0,0,0
13329,log_624_1708942801.xes,0.3,na,['sudden'],1,1,1,0,sudden,[1861],[2313],3613,0.01,36,0,1,1
13330,log_624_1708942801.xes,0.3,na,['sudden'],1,1,1,0,gradual_start,[],[],3613,0.01,36,0,0,0
13331,log_624_1708942801.xes,0.3,na,['sudden'],1,1,1,0,gradual_end,[],[],3613,0.01,36,0,0,0
13332,log_625_1708942806.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3494,0.01,34,0,0,0
13333,log_625_1708942806.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[1787],3494,0.01,34,0,1,0
13334,log_625_1708942806.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1375],[],3494,0.01,34,0,0,1
13335,log_625_1708942806.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1703],[],3494,0.01,34,0,0,1
13336,log_626_1708942808.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[0],2800,0.01,28,0,1,0
13337,log_626_1708942808.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],2800,0.01,28,0,0,0
13338,log_626_1708942808.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1097],[],2800,0.01,28,0,0,1
13339,log_626_1708942808.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1419],[],2800,0.01,28,0,0,1
13340,log_627_1708942809.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],3657,0.01,36,1,0,1
13341,log_627_1708942809.xes,0.3,na,[],0,0,0,0,sudden,[],[],3657,0.01,36,0,0,0
13342,log_627_1708942809.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],3657,0.01,36,0,0,0
13343,log_627_1708942809.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],3657,0.01,36,0,0,0
13344,log_628_1708942812.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],2682,0.01,26,1,0,1
13345,log_628_1708942812.xes,0.0,na,[],0,0,0,0,sudden,[],[],2682,0.01,26,0,0,0
13346,log_628_1708942812.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],2682,0.01,26,0,0,0
13347,log_628_1708942812.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],2682,0.01,26,0,0,0
13348,log_629_1708942814.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3923,0.01,39,0,0,0
13349,log_629_1708942814.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[1896],3923,0.01,39,0,1,0
13350,log_629_1708942814.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1647],[],3923,0.01,39,0,0,1
13351,log_629_1708942814.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[2091],[],3923,0.01,39,0,0,1
13352,log_62_1708942849.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[0],5944,0.01,59,0,1,0
13353,log_62_1708942849.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,sudden,[3974],[],5944,0.01,59,0,0,1
13354,log_62_1708942849.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1484],[],5944,0.01,59,0,0,1
13355,log_62_1708942849.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[1993],[],5944,0.01,59,0,0,1
13356,log_630_1708942816.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],1685,0.01,16,1,0,1
13357,log_630_1708942816.xes,0.0,na,[],0,0,0,0,sudden,[],[],1685,0.01,16,0,0,0
13358,log_630_1708942816.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],1685,0.01,16,0,0,0
13359,log_630_1708942816.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],1685,0.01,16,0,0,0
13360,log_631_1708942817.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[0],4008,0.01,40,0,1,0
13361,log_631_1708942817.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1007],[],4008,0.01,40,0,0,1
13362,log_631_1708942817.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2156],[],4008,0.01,40,0,0,1
13363,log_631_1708942817.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[2696],[],4008,0.01,40,0,0,1
13364,log_632_1708942820.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[0],3392,0.01,33,0,1,0
13365,log_632_1708942820.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3392,0.01,33,0,0,0
13366,log_632_1708942820.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1501],[],3392,0.01,33,0,0,1
13367,log_632_1708942820.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[1897],[],3392,0.01,33,0,0,1
13368,log_633_1708942823.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[],4558,0.01,45,0,0,0
13369,log_633_1708942823.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],[2993],4558,0.01,45,0,1,0
13370,log_633_1708942823.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1187, 2878]",[],4558,0.01,45,0,0,2
13371,log_633_1708942823.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[1776, 3466]",[],4558,0.01,45,0,0,2
13372,log_634_1708942830.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[0],2391,0.01,23,0,1,0
13373,log_634_1708942830.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1083],[],2391,0.01,23,0,0,1
13374,log_634_1708942830.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],2391,0.01,23,0,0,0
13375,log_634_1708942830.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],2391,0.01,23,0,0,0
13376,log_635_1708942831.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],5856,0.01,58,0,0,0
13377,log_635_1708942831.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1881, 2977]","[1879, 2968, 4249]",5856,0.01,58,2,1,2
13378,log_635_1708942831.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[4256],[],5856,0.01,58,0,0,1
13379,log_635_1708942831.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[4790],[],5856,0.01,58,0,0,1
13380,log_636_1708942835.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[],4921,0.01,49,0,0,0
13381,log_636_1708942835.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,sudden,[3496],"[1797, 3682]",4921,0.01,49,0,2,1
13382,log_636_1708942835.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1469],[],4921,0.01,49,0,0,1
13383,log_636_1708942835.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[1909],[],4921,0.01,49,0,0,1
13384,log_637_1708942839.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,no_drift,[],[],6107,0.01,61,0,0,0
13385,log_637_1708942839.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,sudden,[2900],"[1364, 2881, 4568]",6107,0.01,61,1,2,1
13386,log_637_1708942839.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_start,"[1335, 4581]",[],6107,0.01,61,0,0,2
13387,log_637_1708942839.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_end,"[1640, 5019]",[],6107,0.01,61,0,0,2
13388,log_638_1708942844.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[0],2803,0.01,28,0,1,0
13389,log_638_1708942844.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],2803,0.01,28,0,0,0
13390,log_638_1708942844.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1435],[],2803,0.01,28,0,0,1
13391,log_638_1708942844.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1769],[],2803,0.01,28,0,0,1
13392,log_639_1708942847.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[0],3537,0.01,35,0,1,0
13393,log_639_1708942847.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3537,0.01,35,0,0,0
13394,log_639_1708942847.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1392],[],3537,0.01,35,0,0,1
13395,log_639_1708942847.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[1831],[],3537,0.01,35,0,0,1
13396,log_63_1708942857.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[0],3405,0.01,34,0,1,0
13397,log_63_1708942857.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],3405,0.01,34,0,0,0
13398,log_63_1708942857.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1048],[],3405,0.01,34,0,0,1
13399,log_63_1708942857.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1585],[],3405,0.01,34,0,0,1
13400,log_640_1708942851.xes,0.0,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,no_drift,[],[],6639,0.01,66,0,0,0
13401,log_640_1708942851.xes,0.0,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,sudden,[],"[1375, 3150, 4602]",6639,0.01,66,0,3,0
13402,log_640_1708942851.xes,0.0,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,gradual_start,"[1277, 3164, 4614]",[],6639,0.01,66,0,0,3
13403,log_640_1708942851.xes,0.0,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,gradual_end,"[1853, 3559, 5057]",[],6639,0.01,66,0,0,3
13404,log_641_1708942858.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],3591,0.01,35,0,0,0
13405,log_641_1708942858.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1822],[1802],3591,0.01,35,1,0,1
13406,log_641_1708942858.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],3591,0.01,35,0,0,0
13407,log_641_1708942858.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],3591,0.01,35,0,0,0
13408,log_642_1708942861.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4372,0.01,43,0,0,0
13409,log_642_1708942861.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1033],"[1190, 2784]",4372,0.01,43,0,2,1
13410,log_642_1708942861.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2565],[],4372,0.01,43,0,0,1
13411,log_642_1708942861.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[2874],[],4372,0.01,43,0,0,1
13412,log_643_1708942864.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[0],4238,0.01,42,0,1,0
13413,log_643_1708942864.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1127],[],4238,0.01,42,0,0,1
13414,log_643_1708942864.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2158],[],4238,0.01,42,0,0,1
13415,log_643_1708942864.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[2595],[],4238,0.01,42,0,0,1
13416,log_644_1708942870.xes,0.3,na,['sudden'],1,1,1,0,no_drift,[],[],3386,0.01,33,0,0,0
13417,log_644_1708942870.xes,0.3,na,['sudden'],1,1,1,0,sudden,[1967],[2066],3386,0.01,33,0,1,1
13418,log_644_1708942870.xes,0.3,na,['sudden'],1,1,1,0,gradual_start,[],[],3386,0.01,33,0,0,0
13419,log_644_1708942870.xes,0.3,na,['sudden'],1,1,1,0,gradual_end,[],[],3386,0.01,33,0,0,0
13420,log_645_1708942874.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[0],3756,0.01,37,0,1,0
13421,log_645_1708942874.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3756,0.01,37,0,0,0
13422,log_645_1708942874.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1945],[],3756,0.01,37,0,0,1
13423,log_645_1708942874.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[2255],[],3756,0.01,37,0,0,1
13424,log_646_1708942878.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[0],3163,0.01,31,0,1,0
13425,log_646_1708942878.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1320],[],3163,0.01,31,0,0,1
13426,log_646_1708942878.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],3163,0.01,31,0,0,0
13427,log_646_1708942878.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],3163,0.01,31,0,0,0
13428,log_647_1708942732.xes,0.3,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],6786,0.01,67,0,0,0
13429,log_647_1708942732.xes,0.3,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[3436, 5081]",[1996],6786,0.01,67,0,1,2
13430,log_647_1708942732.xes,0.3,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1639],[],6786,0.01,67,0,0,1
13431,log_647_1708942732.xes,0.3,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[2163],[],6786,0.01,67,0,0,1
13432,log_648_1708942743.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],3426,0.01,34,1,0,1
13433,log_648_1708942743.xes,0.3,na,[],0,0,0,0,sudden,[],[],3426,0.01,34,0,0,0
13434,log_648_1708942743.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],3426,0.01,34,0,0,0
13435,log_648_1708942743.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],3426,0.01,34,0,0,0
13436,log_649_1708942745.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],3128,0.01,31,1,0,1
13437,log_649_1708942745.xes,0.6,na,[],0,0,0,0,sudden,[],[],3128,0.01,31,0,0,0
13438,log_649_1708942745.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],3128,0.01,31,0,0,0
13439,log_649_1708942745.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],3128,0.01,31,0,0,0
13440,log_64_1708942861.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,no_drift,[],[],7148,0.01,71,0,0,0
13441,log_64_1708942861.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,sudden,"[1658, 3610, 5410]","[1721, 3693, 5462]",7148,0.01,71,2,1,3
13442,log_64_1708942861.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_start,[],[],7148,0.01,71,0,0,0
13443,log_64_1708942861.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_end,[],[],7148,0.01,71,0,0,0
13444,log_650_1708942749.xes,0.6,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,no_drift,[],[],6871,0.01,68,0,0,0
13445,log_650_1708942749.xes,0.6,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,sudden,[1387],"[3433, 5130]",6871,0.01,68,0,2,1
13446,log_650_1708942749.xes,0.6,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_start,"[3120, 5036]",[],6871,0.01,68,0,0,2
