log_name,drift_types,change_trace_idx
log_2397_1708943108.xes,gradual,"[(2071, 2276)]"
log_2398_1708943118.xes,,
log_2399_1708943120.xes,"sudden, sudden","[(1556, 1556), (3217, 3217)]"
log_239_1708942785.xes,sudden,"[(1677, 1677)]"
log_23_1708942837.xes,sudden,"[(1457, 1457)]"
log_2400_1708943124.xes,,
log_2401_1708943136.xes,,
log_2402_1708943143.xes,sudden,"[(3239, 3239)]"
log_2403_1708943145.xes,sudden,"[(1466, 1466)]"
log_2404_1708943148.xes,sudden,"[(1831, 1831)]"
log_2405_1708943151.xes,sudden,"[(1856, 1856)]"
log_2406_1708943154.xes,,
log_2407_1708943155.xes,,
log_2408_1708943160.xes,,
log_2409_1708943162.xes,,
log_240_1708942793.xes,"gradual, sudden","[(2493, 3305), (4955, 4955)]"
log_2410_1708943180.xes,"sudden, sudden","[(1469, 1469), (2554, 2554)]"
log_2411_1708943183.xes,,
log_2412_1708943190.xes,sudden,"[(1449, 1449)]"
log_2413_1708943192.xes,"sudden, sudden","[(1980, 1980), (3878, 3878)]"
log_2414_1708943198.xes,"sudden, sudden","[(1687, 1687), (3309, 3309)]"
log_2415_1708943203.xes,sudden,"[(1679, 1679)]"
log_2416_1708943209.xes,sudden,"[(1529, 1529)]"
log_2417_1708943212.xes,,
log_2418_1708943221.xes,"sudden, sudden","[(1355, 1355), (3119, 3119)]"
log_2419_1708943227.xes,gradual,"[(2041, 2362)]"
log_241_1708942803.xes,,
log_2420_1708943236.xes,sudden,"[(997, 997)]"
log_2421_1708943238.xes,"sudden, sudden, sudden","[(1775, 1775), (3218, 3218), (5355, 5355)]"
log_2422_1708943242.xes,sudden,"[(1108, 1108)]"
log_2423_1708943246.xes,sudden,"[(1833, 1833)]"
log_2424_1708943260.xes,"sudden, sudden","[(1957, 1957), (3764, 3764)]"
log_2425_1708943266.xes,"sudden, sudden","[(1999, 1999), (3985, 3985)]"
log_2426_1708943271.xes,sudden,"[(1961, 1961)]"
log_2427_1708943276.xes,sudden,"[(1382, 1382)]"
log_2428_1708943278.xes,"sudden, sudden","[(1345, 1345), (2686, 2686)]"
log_2429_1708943284.xes,,
log_242_1708942805.xes,"sudden, sudden","[(1105, 1105), (3334, 3334)]"
log_2430_1708943286.xes,,
log_2431_1708943292.xes,sudden,"[(1588, 1588)]"
log_2432_1708943311.xes,sudden,"[(1448, 1448)]"
log_2433_1708943102.xes,"sudden, sudden","[(2003, 2003), (4005, 4005)]"
log_2434_1708943108.xes,,
log_2435_1708943116.xes,,
log_2436_1708943128.xes,"sudden, sudden","[(1771, 1771), (3609, 3609)]"
log_2437_1708943137.xes,,
log_2438_1708943138.xes,"sudden, sudden, sudden","[(2055, 2055), (3179, 3179), (5436, 5436)]"
log_2439_1708943145.xes,sudden,"[(1882, 1882)]"
log_243_1708942809.xes,,
log_2440_1708943149.xes,"sudden, sudden","[(1204, 1204), (2980, 2980)]"
log_2441_1708943154.xes,,
log_2442_1708943161.xes,sudden,"[(1343, 1343)]"
log_2443_1708943165.xes,,
log_2444_1708943167.xes,"sudden, sudden","[(1207, 1207), (3141, 3141)]"
log_2445_1708943174.xes,,
log_2446_1708943174.xes,"sudden, sudden","[(1937, 1937), (5278, 5278)]"
log_2447_1708943192.xes,"sudden, sudden","[(2101, 2101), (3243, 3243)]"
log_2448_1708943195.xes,sudden,"[(1700, 1700)]"
log_2449_1708943199.xes,,
log_244_1708942812.xes,sudden,"[(1792, 1792)]"
log_2450_1708943202.xes,sudden,"[(1007, 1007)]"
log_2451_1708943207.xes,,
log_2452_1708943209.xes,,
log_2453_1708943214.xes,"sudden, sudden","[(1447, 1447), (3110, 3110)]"
log_2454_1708943220.xes,"sudden, sudden","[(1845, 1845), (3653, 3653)]"
log_2455_1708943226.xes,,
log_2456_1708943230.xes,,
log_2457_1708943232.xes,"sudden, sudden","[(1088, 1088), (2693, 2693)]"
log_2458_1708943235.xes,"sudden, sudden","[(2193, 2193), (3366, 3366)]"
log_2459_1708943242.xes,,
log_245_1708942814.xes,,
log_2460_1708943246.xes,sudden,"[(2108, 2108)]"
log_2461_1708943249.xes,sudden,"[(1892, 1892)]"
log_2462_1708943252.xes,,
log_2463_1708943255.xes,,
log_2464_1708943260.xes,,
log_2465_1708943262.xes,sudden,"[(2659, 2659)]"
log_2466_1708943271.xes,sudden,"[(2220, 2220)]"
log_2467_1708943275.xes,,
log_2468_1708943280.xes,,
log_2469_1708943281.xes,sudden,"[(4389, 4389)]"
log_246_1708942820.xes,"sudden, sudden","[(1205, 1205), (3006, 3006)]"
log_2470_1708943289.xes,,
log_2471_1708943104.xes,,
log_2472_1708943117.xes,gradual,"[(3496, 3818)]"
log_2473_1708943123.xes,,
log_2474_1708943124.xes,sudden,"[(2055, 2055)]"
log_2475_1708943125.xes,"sudden, sudden","[(3945, 3945), (5583, 5583)]"
log_2476_1708943131.xes,"sudden, sudden","[(2141, 2141), (4123, 4123)]"
log_2477_1708943136.xes,,
log_2478_1708943148.xes,sudden,"[(2930, 2930)]"
log_2479_1708943152.xes,"sudden, sudden","[(2365, 2365), (4365, 4365)]"
log_247_1708942822.xes,,
log_2480_1708943155.xes,,
log_2481_1708943166.xes,"sudden, sudden","[(1363, 1363), (4909, 4909)]"
log_2482_1708943179.xes,,
log_2483_1708943181.xes,,
log_2484_1708943185.xes,sudden,"[(2107, 2107)]"
log_2485_1708943188.xes,,
log_2486_1708943192.xes,sudden,"[(2033, 2033)]"
log_2487_1708943195.xes,,
log_2488_1708943197.xes,sudden,"[(1813, 1813)]"
log_2489_1708943200.xes,,
log_248_1708942826.xes,"sudden, sudden","[(2106, 2106), (3968, 3968)]"
log_2490_1708943205.xes,sudden,"[(2082, 2082)]"
log_2491_1708943208.xes,,
log_2492_1708943210.xes,,
log_2493_1708943220.xes,sudden,"[(2350, 2350)]"
log_2494_1708943225.xes,,
log_2495_1708943226.xes,sudden,"[(1297, 1297)]"
log_2496_1708943229.xes,"sudden, sudden","[(1075, 1075), (3005, 3005)]"
log_2497_1708943232.xes,sudden,"[(1066, 1066)]"
log_2498_1708943237.xes,sudden,"[(2020, 2020)]"
log_2499_1708943243.xes,sudden,"[(1927, 1927)]"
log_249_1708942828.xes,,
log_24_1708942838.xes,sudden,"[(1896, 1896)]"
log_2500_1708943246.xes,,
log_2501_1708943249.xes,sudden,"[(1467, 1467)]"
log_2502_1708943252.xes,,
log_2503_1708943255.xes,,
log_2504_1708943257.xes,"sudden, sudden, sudden","[(1982, 1982), (3812, 3812), (5485, 5485)]"
log_2505_1708943267.xes,,
log_2506_1708943274.xes,sudden,"[(2961, 2961)]"
log_2507_1708943281.xes,sudden,"[(3585, 3585)]"
log_2508_1708943294.xes,sudden,"[(1687, 1687)]"
log_2509_1708943110.xes,,
log_250_1708942831.xes,,
log_2510_1708943113.xes,,
log_2511_1708943117.xes,"sudden, sudden","[(2429, 2429), (3150, 3150)]"
log_2512_1708943120.xes,sudden,"[(1664, 1664)]"
log_2513_1708943125.xes,sudden,"[(1412, 1412)]"
log_2514_1708943133.xes,sudden,"[(1259, 1259)]"
log_2515_1708943138.xes,"sudden, sudden","[(3354, 3354), (5100, 5100)]"
log_2516_1708943146.xes,"sudden, sudden","[(1624, 1624), (3888, 3888)]"
log_2517_1708943153.xes,sudden,"[(1587, 1587)]"
log_2518_1708943159.xes,,
log_2519_1708943169.xes,"sudden, sudden, sudden","[(2033, 2033), (3442, 3442), (5873, 5873)]"
log_251_1708942835.xes,,
log_2520_1708943178.xes,sudden,"[(1320, 1320)]"
log_2521_1708943180.xes,sudden,"[(3950, 3950)]"
log_2522_1708943183.xes,"sudden, sudden","[(3127, 3127), (5034, 5034)]"
log_2523_1708943188.xes,,
log_2524_1708943191.xes,"sudden, sudden","[(1836, 1836), (3587, 3587)]"
log_2525_1708943194.xes,,
log_2526_1708943199.xes,,
log_2527_1708943202.xes,"sudden, sudden, sudden","[(1869, 1869), (3786, 3786), (5962, 5962)]"
log_2528_1708943214.xes,sudden,"[(1550, 1550)]"
log_2529_1708943217.xes,sudden,"[(1837, 1837)]"
log_252_1708942840.xes,sudden,"[(1795, 1795)]"
log_2530_1708943219.xes,,
log_2531_1708943223.xes,"sudden, sudden","[(1364, 1364), (3698, 3698)]"
log_2532_1708943227.xes,"sudden, sudden","[(1059, 1059), (3512, 3512)]"
log_2533_1708943231.xes,,
log_2534_1708943234.xes,,
log_2535_1708943236.xes,,
log_2536_1708943242.xes,"sudden, sudden, sudden","[(1982, 1982), (3107, 3107), (5032, 5032)]"
log_2537_1708943246.xes,sudden,"[(694, 694)]"
log_2538_1708943247.xes,sudden,"[(1491, 1491)]"
log_2539_1708943248.xes,sudden,"[(1382, 1382)]"
log_253_1708942844.xes,,
log_2540_1708943255.xes,,
log_2541_1708943260.xes,sudden,"[(2221, 2221)]"
log_2542_1708943268.xes,,
log_2543_1708943271.xes,"sudden, sudden","[(1487, 1487), (3301, 3301)]"
log_2544_1708943278.xes,,
log_2545_1708943280.xes,,
log_2546_1708943286.xes,"sudden, sudden","[(1644, 1644), (3221, 3221)]"
log_2547_1708943123.xes,,
log_2548_1708943125.xes,sudden,"[(2185, 2185)]"
log_2549_1708943128.xes,"sudden, sudden, sudden","[(1707, 1707), (3534, 3534), (5313, 5313)]"
log_254_1708942846.xes,"sudden, sudden, sudden","[(1512, 1512), (2826, 2826), (4308, 4308)]"
log_2550_1708943132.xes,sudden,"[(1660, 1660)]"
log_2551_1708943137.xes,"sudden, sudden","[(1989, 1989), (3968, 3968)]"
log_2552_1708943146.xes,sudden,"[(1480, 1480)]"
log_2553_1708943149.xes,"sudden, sudden, sudden","[(1691, 1691), (3362, 3362), (5693, 5693)]"
log_2554_1708943154.xes,sudden,"[(1244, 1244)]"
log_2555_1708943156.xes,,
log_2556_1708943162.xes,,
log_2557_1708943167.xes,,
log_2558_1708943176.xes,,
log_2559_1708943181.xes,sudden,"[(1956, 1956)]"
log_255_1708942849.xes,,
log_2560_1708943188.xes,sudden,"[(2133, 2133)]"
log_2561_1708943192.xes,sudden,"[(1447, 1447)]"
log_2562_1708943198.xes,,
log_2563_1708943203.xes,sudden,"[(1862, 1862)]"
log_2564_1708943204.xes,,
log_2565_1708943211.xes,sudden,"[(1606, 1606)]"
log_2566_1708943213.xes,"sudden, sudden, sudden","[(1383, 1383), (2574, 2574), (3815, 3815)]"
log_2567_1708943214.xes,"sudden, sudden, sudden","[(1273, 1273), (3141, 3141), (5071, 5071)]"
log_2568_1708943220.xes,sudden,"[(1989, 1989)]"
log_2569_1708943221.xes,sudden,"[(2161, 2161)]"
log_256_1708942852.xes,sudden,"[(1864, 1864)]"
log_2570_1708943225.xes,,
log_2571_1708943229.xes,sudden,"[(1481, 1481)]"
log_2572_1708943232.xes,,
log_2573_1708943241.xes,sudden,"[(1356, 1356)]"
log_2574_1708943244.xes,,
log_2575_1708943246.xes,"sudden, sudden","[(3209, 3209), (4784, 4784)]"
log_2576_1708943255.xes,,
log_2577_1708943258.xes,"sudden, sudden","[(2366, 2366), (3644, 3644)]"
log_2578_1708943262.xes,,
log_2579_1708943272.xes,,
log_257_1708942854.xes,,
log_2580_1708943275.xes,sudden,"[(1803, 1803)]"
log_2581_1708943278.xes,"sudden, sudden, sudden","[(1555, 1555), (2982, 2982), (4309, 4309)]"
log_2582_1708943285.xes,,
log_2583_1708943288.xes,"sudden, sudden","[(1492, 1492), (2978, 2978)]"
log_2584_1708943292.xes,"sudden, sudden","[(1615, 1615), (3105, 3105)]"
log_2585_1708943129.xes,"sudden, sudden","[(1841, 1841), (3419, 3419)]"
log_2586_1708943131.xes,"sudden, sudden, sudden","[(1297, 1297), (3096, 3096), (4609, 4609)]"
log_2587_1708943137.xes,sudden,"[(1901, 1901)]"
log_2588_1708943141.xes,sudden,"[(1485, 1485)]"
log_2589_1708943143.xes,,
log_258_1708942856.xes,,
log_2590_1708943149.xes,sudden,"[(1053, 1053)]"
log_2591_1708943153.xes,,
log_2592_1708943157.xes,sudden,"[(1266, 1266)]"
log_2593_1708943159.xes,"sudden, sudden","[(1427, 1427), (3666, 3666)]"
log_2594_1708943163.xes,,
log_2595_1708943165.xes,,
log_2596_1708943170.xes,"sudden, sudden","[(2002, 2002), (3457, 3457)]"
log_2597_1708943180.xes,,
log_2598_1708943187.xes,sudden,"[(2188, 2188)]"
log_2599_1708943191.xes,,
log_259_1708942861.xes,sudden,"[(2245, 2245)]"
log_25_1708942842.xes,,
log_2600_1708943193.xes,"sudden, sudden","[(1748, 1748), (3444, 3444)]"
log_2601_1708943198.xes,,
log_2602_1708943199.xes,sudden,"[(1204, 1204)]"
log_2603_1708943213.xes,sudden,"[(1700, 1700)]"
log_2604_1708943215.xes,gradual,"[(3445, 4025)]"
log_2605_1708943220.xes,sudden,"[(1894, 1894)]"
log_2606_1708943226.xes,sudden,"[(1488, 1488)]"
log_2607_1708943229.xes,"sudden, sudden","[(2074, 2074), (3185, 3185)]"
log_2608_1708943238.xes,gradual,"[(2119, 2457)]"
log_2609_1708943240.xes,sudden,"[(1268, 1268)]"
log_260_1708942870.xes,,
log_2610_1708943246.xes,,
log_2611_1708943251.xes,sudden,"[(1331, 1331)]"
log_2612_1708943254.xes,,
log_2613_1708943258.xes,,
log_2614_1708943261.xes,"sudden, sudden","[(1864, 1864), (3662, 3662)]"
log_2615_1708943265.xes,"sudden, sudden","[(2143, 2143), (3940, 3940)]"
log_2616_1708943269.xes,,
log_2617_1708943270.xes,sudden,"[(1854, 1854)]"
log_2618_1708943273.xes,sudden,"[(1980, 1980)]"
log_2619_1708943292.xes,,
log_261_1708942887.xes,,
log_2620_1708943297.xes,,
log_2621_1708943298.xes,sudden,"[(2220, 2220)]"
log_2622_1708943301.xes,,
log_2623_1708943132.xes,,
log_2624_1708943136.xes,sudden,"[(2084, 2084)]"
log_2625_1708943139.xes,"sudden, sudden, sudden","[(1817, 1817), (3427, 3427), (4784, 4784)]"
log_2626_1708943143.xes,"sudden, sudden","[(1994, 1994), (4069, 4069)]"
log_2627_1708943149.xes,,
log_2628_1708943151.xes,,
log_2629_1708943156.xes,sudden,"[(2156, 2156)]"
log_262_1708942891.xes,,
log_2630_1708943160.xes,,
log_2631_1708943177.xes,sudden,"[(1833, 1833)]"
log_2632_1708943186.xes,,
log_2633_1708943190.xes,"sudden, sudden","[(1640, 1640), (3376, 3376)]"
log_2634_1708943194.xes,sudden,"[(1088, 1088)]"
log_2635_1708943196.xes,sudden,"[(2122, 2122)]"
log_2636_1708943198.xes,"sudden, sudden","[(1398, 1398), (3049, 3049)]"
log_2637_1708943201.xes,sudden,"[(1520, 1520)]"
log_2638_1708943205.xes,sudden,"[(1760, 1760)]"
log_2639_1708943209.xes,sudden,"[(2191, 2191)]"
log_263_1708942892.xes,"sudden, sudden","[(1480, 1480), (2782, 2782)]"
log_2640_1708943222.xes,"sudden, sudden","[(1455, 1455), (3097, 3097)]"
log_2641_1708943225.xes,sudden,"[(1287, 1287)]"
log_2642_1708943227.xes,"sudden, sudden","[(3861, 3861), (6207, 6207)]"
log_2643_1708943234.xes,"sudden, sudden","[(1376, 1376), (2781, 2781)]"
log_2644_1708943236.xes,"sudden, sudden, sudden","[(1877, 1877), (3503, 3503), (5445, 5445)]"
log_2645_1708943244.xes,gradual,"[(2515, 3247)]"
log_2646_1708943251.xes,,
log_2647_1708943252.xes,"gradual, sudden","[(691, 1873), (3807, 3807)]"
log_2648_1708943258.xes,sudden,"[(1394, 1394)]"
log_2649_1708943261.xes,,
log_264_1708942902.xes,,
log_2650_1708943264.xes,,
log_2651_1708943268.xes,,
log_2652_1708943272.xes,,
log_2653_1708943277.xes,"sudden, sudden","[(1539, 1539), (3536, 3536)]"
log_2654_1708943280.xes,,
log_2655_1708943283.xes,sudden,"[(1998, 1998)]"
log_2656_1708943287.xes,"sudden, sudden","[(1836, 1836), (3520, 3520)]"
log_2657_1708943292.xes,,
log_2658_1708943298.xes,,
log_2659_1708943302.xes,,
log_265_1708942910.xes,sudden,"[(2062, 2062)]"
log_2660_1708943311.xes,sudden,"[(1474, 1474)]"
log_2661_1708943138.xes,,
log_2662_1708943142.xes,sudden,"[(1274, 1274)]"
log_2663_1708943144.xes,,
log_2664_1708943149.xes,,
log_2665_1708943154.xes,sudden,"[(1902, 1902)]"
log_2666_1708943162.xes,sudden,"[(2211, 2211)]"
log_2667_1708943165.xes,,
log_2668_1708943169.xes,"sudden, sudden","[(1605, 1605), (5125, 5125)]"
log_2669_1708943181.xes,,
log_266_1708942934.xes,,
log_2670_1708943182.xes,"sudden, sudden, sudden","[(1098, 1098), (2702, 2702), (4183, 4183)]"
log_2671_1708943187.xes,"sudden, sudden","[(1723, 1723), (3288, 3288)]"
log_2672_1708943194.xes,,
log_2673_1708943197.xes,gradual,"[(1492, 2908)]"
log_2674_1708943205.xes,sudden,"[(5554, 5554)]"
log_2675_1708943217.xes,,
log_2676_1708943223.xes,gradual,"[(2522, 2860)]"
log_2677_1708943229.xes,sudden,"[(2162, 2162)]"
log_2678_1708943232.xes,,
log_2679_1708943236.xes,"sudden, sudden","[(1744, 1744), (3174, 3174)]"
log_267_1708942732.xes,sudden,"[(1233, 1233)]"
log_2680_1708943242.xes,,
log_2681_1708943248.xes,,
log_2682_1708943249.xes,,
log_2683_1708943251.xes,sudden,"[(1919, 1919)]"
log_2684_1708943262.xes,sudden,"[(1835, 1835)]"
log_2685_1708943264.xes,"sudden, sudden, sudden","[(1580, 1580), (3237, 3237), (5000, 5000)]"
log_2686_1708943273.xes,,
log_2687_1708943276.xes,,
log_2688_1708943281.xes,,
log_2689_1708943283.xes,sudden,"[(1185, 1185)]"
log_268_1708942737.xes,sudden,"[(3207, 3207)]"
log_2690_1708943286.xes,"sudden, sudden","[(1637, 1637), (3812, 3812)]"
log_2691_1708943294.xes,"sudden, sudden","[(1709, 1709), (3754, 3754)]"
log_2692_1708943300.xes,"sudden, sudden","[(1309, 1309), (3358, 3358)]"
log_2693_1708943305.xes,"sudden, sudden","[(1837, 1837), (3508, 3508)]"
log_2694_1708943308.xes,,
log_2695_1708943313.xes,,
log_2696_1708943318.xes,sudden,"[(1893, 1893)]"
log_2697_1708943321.xes,sudden,"[(1359, 1359)]"
log_2698_1708943322.xes,sudden,"[(1442, 1442)]"
log_2699_1708943140.xes,sudden,"[(1505, 1505)]"
log_269_1708942739.xes,,
log_26_1708942845.xes,"sudden, sudden","[(1403, 1403), (2418, 2418)]"
log_2700_1708943143.xes,,
log_2701_1708943146.xes,sudden,"[(1424, 1424)]"
log_2702_1708943149.xes,sudden,"[(1651, 1651)]"
log_2703_1708943159.xes,sudden,"[(1931, 1931)]"
log_2704_1708943164.xes,"sudden, sudden, sudden","[(2123, 2123), (3622, 3622), (5707, 5707)]"
log_2705_1708943171.xes,sudden,"[(1106, 1106)]"
log_2706_1708943173.xes,sudden,"[(1133, 1133)]"
log_2707_1708943175.xes,sudden,"[(1572, 1572)]"
log_2708_1708943178.xes,,
log_2709_1708943183.xes,sudden,"[(2039, 2039)]"
log_270_1708942743.xes,"sudden, sudden","[(1379, 1379), (3475, 3475)]"
log_2710_1708943186.xes,"sudden, sudden, sudden","[(1413, 1413), (3108, 3108), (5399, 5399)]"
log_2711_1708943193.xes,"sudden, sudden","[(1500, 1500), (2881, 2881)]"
log_2712_1708943196.xes,,
log_2713_1708943201.xes,,
log_2714_1708943209.xes,,
log_2715_1708943211.xes,"sudden, sudden","[(1306, 1306), (2744, 2744)]"
log_2716_1708943219.xes,,
log_2717_1708943225.xes,sudden,"[(2071, 2071)]"
log_2718_1708943229.xes,,
log_2719_1708943235.xes,sudden,"[(1905, 1905)]"
log_271_1708942747.xes,,
log_2720_1708943239.xes,,
log_2721_1708943244.xes,"sudden, sudden, sudden","[(2283, 2283), (3945, 3945), (6271, 6271)]"
log_2722_1708943250.xes,,
log_2723_1708943253.xes,"sudden, sudden","[(2020, 2020), (3948, 3948)]"
log_2724_1708943258.xes,,
log_2725_1708943260.xes,,
log_2726_1708943263.xes,,
log_2727_1708943265.xes,"sudden, sudden, sudden","[(1312, 1312), (2903, 2903), (4771, 4771)]"
log_2728_1708943269.xes,,
log_2729_1708943272.xes,,
log_272_1708942749.xes,,
log_2730_1708943275.xes,,
log_2731_1708943277.xes,sudden,"[(1611, 1611)]"
log_2732_1708943278.xes,,
log_2733_1708943281.xes,,
log_2734_1708943282.xes,"sudden, sudden, sudden","[(1199, 1199), (2902, 2902), (4314, 4314)]"
log_2735_1708943290.xes,"sudden, sudden","[(1886, 1886), (3395, 3395)]"
log_2736_1708943294.xes,sudden,"[(1601, 1601)]"
log_2737_1708943145.xes,sudden,"[(1272, 1272)]"
log_2738_1708943152.xes,"sudden, sudden","[(1133, 1133), (3067, 3067)]"
log_2739_1708943155.xes,,
log_273_1708942752.xes,,
log_2740_1708943158.xes,"sudden, sudden, sudden","[(1137, 1137), (3304, 3304), (4570, 4570)]"
log_2741_1708943165.xes,,
log_2742_1708943169.xes,sudden,"[(1653, 1653)]"
log_2743_1708943171.xes,,
log_2744_1708943178.xes,sudden,"[(2569, 2569)]"
log_2745_1708943183.xes,sudden,"[(1396, 1396)]"
log_2746_1708943192.xes,"sudden, sudden, sudden","[(1290, 1290), (2604, 2604), (3133, 3133)]"
log_2747_1708943195.xes,sudden,"[(1777, 1777)]"
log_2748_1708943204.xes,"sudden, sudden","[(581, 581), (1772, 1772)]"
log_2749_1708943216.xes,sudden,"[(1905, 1905)]"
log_274_1708942756.xes,,
log_2750_1708943218.xes,sudden,"[(1280, 1280)]"
log_2751_1708943223.xes,,
log_2752_1708943226.xes,,
log_2753_1708943227.xes,sudden,"[(1433, 1433)]"
log_2754_1708943232.xes,sudden,"[(3595, 3595)]"
log_2755_1708943235.xes,,
log_2756_1708943238.xes,sudden,"[(1153, 1153)]"
log_2757_1708943240.xes,"sudden, sudden","[(1745, 1745), (4158, 4158)]"
log_2758_1708943246.xes,,
log_2759_1708943252.xes,"gradual, sudden","[(2592, 3688), (5865, 5865)]"
log_275_1708942759.xes,,
log_2760_1708943267.xes,,
log_2761_1708943271.xes,,
log_2762_1708943275.xes,sudden,"[(1694, 1694)]"
log_2763_1708943282.xes,,
log_2764_1708943288.xes,sudden,"[(1805, 1805)]"
log_2765_1708943290.xes,sudden,"[(2003, 2003)]"
log_2766_1708943292.xes,,
log_2767_1708943297.xes,sudden,"[(2279, 2279)]"
log_2768_1708943306.xes,"sudden, sudden","[(1239, 1239), (2633, 2633)]"
log_2769_1708943311.xes,,
log_276_1708942762.xes,,
log_2770_1708943315.xes,sudden,"[(2002, 2002)]"
log_2771_1708943319.xes,sudden,"[(1968, 1968)]"
log_2772_1708943320.xes,,
log_2773_1708943322.xes,sudden,"[(1187, 1187)]"
log_2774_1708943325.xes,,
log_2775_1708943147.xes,sudden,"[(2120, 2120)]"
log_2776_1708943150.xes,sudden,"[(1661, 1661)]"
log_2777_1708943152.xes,sudden,"[(1917, 1917)]"
log_2778_1708943155.xes,sudden,"[(1323, 1323)]"
log_2779_1708943160.xes,,
log_277_1708942770.xes,"sudden, sudden, sudden","[(1586, 1586), (3321, 3321), (5585, 5585)]"
log_2780_1708943160.xes,"sudden, sudden, sudden","[(1850, 1850), (4063, 4063), (6006, 6006)]"
log_2781_1708943166.xes,sudden,"[(1839, 1839)]"
log_2782_1708943169.xes,"sudden, sudden, sudden","[(1185, 1185), (2395, 2395), (4378, 4378)]"
log_2783_1708943177.xes,,
log_2784_1708943178.xes,sudden,"[(2013, 2013)]"
log_2785_1708943180.xes,sudden,"[(1514, 1514)]"
log_2786_1708943183.xes,,
log_2787_1708943186.xes,,
log_2788_1708943188.xes,sudden,"[(1707, 1707)]"
log_2789_1708943190.xes,,
log_278_1708942781.xes,"gradual, sudden","[(1874, 2724), (4822, 4822)]"
log_2790_1708943192.xes,,
log_2791_1708943194.xes,sudden,"[(2362, 2362)]"
log_2792_1708943197.xes,sudden,"[(1368, 1368)]"
log_2793_1708943200.xes,"sudden, sudden","[(3709, 3709), (5399, 5399)]"
log_2794_1708943206.xes,"sudden, sudden","[(3051, 3051), (4742, 4742)]"
log_2795_1708943214.xes,sudden,"[(1549, 1549)]"
log_2796_1708943219.xes,,
log_2797_1708943223.xes,,
log_2798_1708943237.xes,,
log_2799_1708943245.xes,,
log_279_1708942785.xes,,
log_27_1708942848.xes,sudden,"[(3419, 3419)]"
log_2800_1708943249.xes,,
log_2801_1708943252.xes,,
log_2802_1708943256.xes,"sudden, sudden","[(1726, 1726), (3723, 3723)]"
log_2803_1708943262.xes,,
log_2804_1708943272.xes,sudden,"[(1844, 1844)]"
log_2805_1708943277.xes,sudden,"[(1444, 1444)]"
log_2806_1708943279.xes,"sudden, sudden, sudden","[(1069, 1069), (2328, 2328), (4196, 4196)]"
log_2807_1708943284.xes,sudden,"[(1259, 1259)]"
log_2808_1708943286.xes,,
log_2809_1708943287.xes,,
log_280_1708942788.xes,sudden,"[(1058, 1058)]"
log_2810_1708943291.xes,"sudden, sudden","[(1869, 1869), (3720, 3720)]"
log_2811_1708943296.xes,,
log_2812_1708943304.xes,sudden,"[(1605, 1605)]"
log_2813_1708943149.xes,sudden,"[(1805, 1805)]"
log_2814_1708943152.xes,,
log_2815_1708943156.xes,"sudden, sudden","[(1845, 1845), (4004, 4004)]"
log_2816_1708943164.xes,sudden,"[(1911, 1911)]"
log_2817_1708943166.xes,"sudden, sudden","[(1617, 1617), (5631, 5631)]"
log_2818_1708943171.xes,sudden,"[(1259, 1259)]"
log_2819_1708943174.xes,,
log_281_1708942790.xes,sudden,"[(1701, 1701)]"
log_2820_1708943177.xes,sudden,"[(2237, 2237)]"
log_2821_1708943192.xes,,
log_2822_1708943198.xes,sudden,"[(1631, 1631)]"
log_2823_1708943201.xes,,
log_2824_1708943204.xes,,
log_2825_1708943206.xes,sudden,"[(1222, 1222)]"
log_2826_1708943208.xes,"sudden, sudden","[(2073, 2073), (3978, 3978)]"
log_2827_1708943214.xes,"sudden, sudden","[(2049, 2049), (3697, 3697)]"
log_2828_1708943225.xes,,
log_2829_1708943225.xes,sudden,"[(1217, 1217)]"
log_282_1708942794.xes,sudden,"[(1854, 1854)]"
log_2830_1708943228.xes,,
log_2831_1708943230.xes,sudden,"[(2615, 2615)]"
log_2832_1708943237.xes,,
log_2833_1708943239.xes,,
log_2834_1708943242.xes,sudden,"[(1292, 1292)]"
log_2835_1708943244.xes,,
log_2836_1708943250.xes,"sudden, sudden, sudden","[(1704, 1704), (3610, 3610), (5511, 5511)]"
log_2837_1708943257.xes,,
log_2838_1708943258.xes,sudden,"[(1329, 1329)]"
log_2839_1708943260.xes,,
log_283_1708942796.xes,,
log_2840_1708943263.xes,sudden,"[(1983, 1983)]"
log_2841_1708943265.xes,,
log_2842_1708943269.xes,sudden,"[(2044, 2044)]"
log_2843_1708943277.xes,sudden,"[(4338, 4338)]"
log_2844_1708943282.xes,,
log_2845_1708943282.xes,,
log_2846_1708943287.xes,sudden,"[(1776, 1776)]"
log_2847_1708943295.xes,"sudden, sudden","[(3619, 3619), (4712, 4712)]"
log_2848_1708943298.xes,sudden,"[(1965, 1965)]"
log_2849_1708943300.xes,,
log_284_1708942800.xes,sudden,"[(2037, 2037)]"
log_2850_1708943307.xes,"sudden, sudden","[(1468, 1468), (3429, 3429)]"
log_2851_1708943213.xes,"sudden, sudden","[(1937, 1937), (3702, 3702)]"
log_2852_1708943217.xes,,
log_2853_1708943222.xes,,
log_2854_1708943235.xes,sudden,"[(1138, 1138)]"
log_2855_1708943243.xes,,
log_2856_1708943249.xes,"sudden, sudden","[(1789, 1789), (3532, 3532)]"
log_2857_1708943252.xes,"sudden, sudden, sudden, gradual","[(1765, 1765), (2881, 2881), (3332, 3332), (4330, 4619)]"
