,Detected Changepoints,Actual Changepoints,Predicted Drift Types,Actual Drift Types,F1-Score,Precision,Recall,Average Lag,y_pred_sorted,y_true_sorted,n_traces
log_421_1708942737.xes,[],[],[],[],,,,,[],[],1396
log_422_1708942739.xes,[],"[(1777, 1777), (3328, 3884), (5251, 5849)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7011
log_423_1708942744.xes,[],"[(1704, 2270), (3324, 3324), (4420, 4967)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",6732
log_424_1708942750.xes,"[(1666, 1666)]","[(1513, 1513)]",['sudden'],['sudden'],1.0,1.0,1.0,306.0,['sudden'],['sudden'],2777
log_425_1708942754.xes,"[(3009, 3009), (5191, 5191)]","[(1869, 1869), (2929, 3250), (5194, 5194)]","['sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.4,0.5,0.3333333333333333,6.0,"['sudden', nan, nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",7136
log_426_1708942760.xes,[],"[(1401, 1986), (3067, 3406)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",5186
log_427_1708942766.xes,[],[],[],[],,,,,[],[],1860
log_428_1708942767.xes,"[(3115, 3290)]","[(1165, 1618), (3521, 3521), (5125, 5504)]",['gradual'],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'gradual']","['gradual', 'sudden', 'gradual', nan]",6887
log_429_1708942772.xes,"[(1585, 1585), (5460, 5460)]","[(1530, 2008), (3074, 3475), (5475, 5475)]","['sudden', 'sudden']","['gradual', 'gradual', 'sudden']",0.4,0.5,0.3333333333333333,30.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",6726
log_42_1708942747.xes,[],[],[],[],,,,,[],[],6452
log_430_1708942780.xes,[],[],[],[],,,,,[],[],1117
log_431_1708942780.xes,[],"[(1424, 1424), (2542, 2992)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4380
log_432_1708942785.xes,[],[],[],[],,,,,[],[],1264
log_433_1708942786.xes,"[(1397, 1397)]","[(1338, 1819)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3124
log_434_1708942788.xes,"[(2276, 2276)]","[(1559, 2013)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3267
log_435_1708942791.xes,[],"[(1275, 1275)]",[],['sudden'],,,,,[nan],['sudden'],2735
log_436_1708942792.xes,[],"[(1691, 1691), (2929, 3388)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",5016
log_437_1708942797.xes,"[(1723, 1723)]","[(1730, 1730)]",['sudden'],['sudden'],1.0,1.0,1.0,14.0,['sudden'],['sudden'],2857
log_438_1708942799.xes,"[(2293, 2293)]","[(1921, 2277), (4097, 4097), (5539, 5539)]",['sudden'],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'sudden', nan]",7157
log_439_1708942806.xes,[],[],[],[],,,,,[],[],5100
log_43_1708942753.xes,"[(2180, 2180), (4274, 4274), (6307, 6307)]","[(1911, 2397), (4164, 4735), (6205, 6737)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",8591
log_440_1708942809.xes,[],"[(1478, 1835), (3493, 3493), (4506, 4939)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",6830
log_441_1708942820.xes,"[(1219, 1219)]","[(1175, 1568), (3021, 3401), (5093, 5502)]",['sudden'],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'gradual', nan]",6554
log_442_1708942825.xes,[],[],[],[],,,,,[],[],1098
log_443_1708942826.xes,"[(1866, 1866)]","[(1654, 1997)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3334
log_444_1708942828.xes,"[(1974, 1974)]","[(1458, 1458)]",['sudden'],['sudden'],,,,,"[nan, 'sudden']","['sudden', nan]",2989
log_445_1708942832.xes,"[(1826, 1826), (3935, 3935), (5819, 5819)]","[(1610, 2146), (3889, 4433), (5802, 6309)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",8076
log_446_1708942841.xes,"[(1583, 1583)]","[(1531, 1531)]",['sudden'],['sudden'],1.0,1.0,1.0,104.0,['sudden'],['sudden'],3200
log_447_1708942843.xes,"[(1409, 1409)]","[(1208, 1725)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3202
log_448_1708942845.xes,[],[],[],[],,,,,[],[],6148
log_449_1708942849.xes,[],[],[],[],,,,,[],[],4940
log_44_1708942763.xes,"[(1267, 1267)]","[(1324, 1324), (3310, 3876)]",['sudden'],"['sudden', 'gradual']",0.6666666666666666,1.0,0.5,114.0,"['sudden', nan]","['sudden', 'gradual']",5740
log_450_1708942857.xes,"[(2094, 2094)]","[(1916, 2275)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4266
log_451_1708942861.xes,[],[],[],[],,,,,[],[],1601
log_452_1708942862.xes,[],[],[],[],,,,,[],[],6284
log_453_1708942870.xes,"[(1570, 1570)]","[(1533, 1943)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3299
log_454_1708942873.xes,[],"[(1884, 2257), (3687, 3687), (5331, 5331)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",6393
log_455_1708942877.xes,"[(5509, 5509)]","[(1338, 1914), (3390, 3965), (5417, 5417)]",['sudden'],"['gradual', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,184.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",6454
log_456_1708942882.xes,[],[],[],[],,,,,[],[],1438
log_457_1708942732.xes,[],[],[],[],,,,,[],[],5601
log_458_1708942736.xes,"[(1408, 1408), (2654, 2654)]","[(1355, 1355), (2624, 2624)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,83.0,"['sudden', 'sudden']","['sudden', 'sudden']",4140
log_459_1708942738.xes,"[(1371, 1371), (3028, 3028)]","[(1222, 1529), (2986, 2986)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,84.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4110
log_45_1708942771.xes,[],[],[],[],,,,,[],[],4653
log_460_1708942741.xes,"[(1706, 1706), (3612, 3612), (5135, 5135)]","[(1713, 1713), (3608, 3608), (5107, 5107)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,26.0,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",6361
log_461_1708942747.xes,[],"[(1814, 1814), (3461, 4045), (6038, 6038)]",[],"['sudden', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'sudden']",7695
log_462_1708942759.xes,[],[],[],[],,,,,[],[],3132
log_463_1708942761.xes,[],[],[],[],,,,,[],[],2652
log_464_1708942762.xes,"[(1297, 1297), (3462, 3462), (4595, 4595)]","[(1156, 1663), (3384, 3384), (4524, 5012)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,156.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6405
log_465_1708942766.xes,"[(1444, 3624)]","[(1007, 1007), (2606, 2606), (3775, 3775)]",['gradual'],"['sudden', 'sudden', 'sudden']",,,,,"[nan, nan, nan, 'gradual']","['sudden', 'sudden', 'sudden', nan]",5386
log_466_1708942769.xes,"[(2031, 2031), (4239, 4239)]","[(1898, 2256), (4231, 4231)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,16.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5916
log_467_1708942780.xes,"[(2046, 2046)]","[(1985, 1985), (3106, 3106)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,122.0,"['sudden', nan]","['sudden', 'sudden']",4295
log_468_1708942782.xes,"[(1129, 1129), (2727, 2727), (4323, 4323)]","[(1064, 1064), (2695, 2695), (4245, 4594)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,97.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5989
log_469_1708942790.xes,"[(2159, 2159)]","[(1682, 2026)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3937
log_46_1708942775.xes,[],[],[],[],,,,,[],[],1776
log_470_1708942798.xes,"[(1979, 1979), (4840, 5538)]","[(1857, 1857), (3788, 4142), (5896, 5896)]","['sudden', 'gradual']","['sudden', 'gradual', 'sudden']",0.4,0.5,0.3333333333333333,244.0,"['sudden', nan, nan, 'gradual']","['sudden', 'gradual', 'sudden', nan]",7175
log_471_1708942804.xes,[],[],[],[],,,,,[],[],5892
log_472_1708942815.xes,"[(1110, 1110)]",[],['sudden'],[],,,,,['sudden'],[nan],4506
log_473_1708942818.xes,"[(1954, 1954)]","[(1774, 2232)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4024
log_474_1708942822.xes,[],[],[],[],,,,,[],[],2882
log_475_1708942824.xes,"[(1600, 1600), (3172, 3172), (4804, 4804)]","[(1316, 1790), (3083, 3083), (4731, 4731)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,162.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6578
log_476_1708942831.xes,[],[],[],[],,,,,[],[],6588
log_477_1708942835.xes,[],"[(1687, 2211), (4207, 4207), (5499, 5883)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",7126
log_478_1708942843.xes,"[(1654, 1654), (3304, 3304), (5037, 5037)]","[(1622, 1622), (3267, 3569), (5020, 5506)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,64.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6990
log_479_1708942849.xes,"[(1396, 1396)]","[(1398, 1398)]",['sudden'],['sudden'],1.0,1.0,1.0,4.0,['sudden'],['sudden'],3306
log_47_1708942777.xes,[],[],[],[],,,,,[],[],4136
log_480_1708942851.xes,"[(1328, 1328), (3317, 3317)]","[(1037, 1435), (3241, 3241)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,152.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4265
log_481_1708942854.xes,[],"[(1736, 1736), (3714, 4312), (5846, 6268)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7872
log_482_1708942869.xes,"[(1838, 1838)]","[(1764, 2168)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3775
log_483_1708942871.xes,[],[],[],[],,,,,[],[],6660
log_484_1708942876.xes,"[(1535, 1535)]","[(1485, 2006)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3542
log_485_1708942879.xes,"[(1811, 1811)]","[(1832, 2409)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4271
log_486_1708942881.xes,[],[],[],[],,,,,[],[],2502
log_487_1708942883.xes,[],[],[],[],,,,,[],[],3996
log_488_1708942886.xes,"[(1999, 1999)]","[(1911, 2250)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3846
log_489_1708942888.xes,"[(1854, 1854)]","[(1429, 1911)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3544
log_48_1708942782.xes,"[(1556, 1556), (3623, 3623)]","[(1318, 1709), (3635, 3635)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,24.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4947
log_490_1708942894.xes,[],[],[],[],,,,,[],[],3676
log_491_1708942897.xes,"[(990, 990), (1987, 1987), (4277, 4277)]","[(1961, 2510), (4281, 4626), (5635, 5984)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",7513
log_492_1708942906.xes,[],"[(1382, 1382), (2882, 2882), (4072, 4072)]",[],"['sudden', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'sudden']",5432
log_493_1708942914.xes,[],"[(1869, 2434), (4376, 4964), (6442, 6442)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",8040
log_494_1708942920.xes,"[(1792, 1792)]","[(1781, 1781)]",['sudden'],['sudden'],1.0,1.0,1.0,22.0,['sudden'],['sudden'],3669
log_495_1708942732.xes,"[(1141, 1141)]","[(1091, 1417)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2546
log_496_1708942734.xes,[],[],[],[],,,,,[],[],4191
log_497_1708942741.xes,[],"[(1956, 2477), (3889, 3889)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",5307
log_498_1708942746.xes,[],"[(1918, 2346), (3757, 3757), (5743, 6282)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",7522
log_499_1708942751.xes,[],[],[],[],,,,,[],[],5540
log_49_1708942786.xes,[],[],[],[],,,,,[],[],1439
log_4_1708942744.xes,"[(1733, 1733)]","[(1640, 1640), (3358, 3358)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,186.0,"['sudden', nan]","['sudden', 'sudden']",4442
log_500_1708942754.xes,[],[],[],[],,,,,[],[],2046
log_501_1708942762.xes,"[(1017, 1017)]","[(1011, 1011)]",['sudden'],['sudden'],1.0,1.0,1.0,12.0,['sudden'],['sudden'],2243
log_502_1708942764.xes,"[(1783, 1783), (3563, 3563)]","[(1647, 1974), (3568, 4000)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5968
log_503_1708942772.xes,[],[],[],[],,,,,[],[],1491
log_504_1708942774.xes,"[(1351, 1351), (3052, 3052)]","[(1358, 1358), (3046, 3554)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,14.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5477
log_505_1708942777.xes,"[(1453, 1453), (3444, 3444)]","[(1199, 1776), (3379, 3379)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,130.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4760
log_506_1708942780.xes,"[(2026, 2026)]","[(1936, 1936)]",['sudden'],['sudden'],1.0,1.0,1.0,180.0,['sudden'],['sudden'],3631
log_507_1708942783.xes,[],"[(1058, 1586), (2796, 2796)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",4376
log_508_1708942786.xes,[],[],[],[],,,,,[],[],3010
log_509_1708942789.xes,[],[],[],[],,,,,[],[],1257
log_50_1708942787.xes,[],[],[],[],,,,,[],[],4518
log_510_1708942791.xes,"[(1794, 1794)]","[(1742, 1742), (3252, 3252)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,104.0,"['sudden', nan]","['sudden', 'sudden']",4738
log_511_1708942795.xes,"[(1768, 1768)]","[(1598, 2121)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3183
log_512_1708942801.xes,"[(1919, 1919)]","[(1913, 2213)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3477
log_513_1708942804.xes,"[(1601, 1601)]","[(1430, 1904), (3250, 3642), (4802, 5310)]",['sudden'],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'gradual', nan]",7262
log_514_1708942810.xes,"[(2746, 2746)]","[(1834, 2395), (3873, 4239), (6047, 6481)]",['sudden'],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'gradual', nan]",8347
log_515_1708942834.xes,"[(1900, 1900), (3585, 3585), (5530, 5530)]","[(1851, 1851), (3574, 3574), (5477, 5861)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,60.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",7817
log_516_1708942843.xes,"[(1632, 1632), (3139, 3139)]","[(1601, 1601), (3152, 3152)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,44.0,"['sudden', 'sudden']","['sudden', 'sudden']",4569
log_517_1708942846.xes,[],[],[],[],,,,,[],[],7612
log_518_1708942854.xes,"[(2132, 2132)]","[(1984, 1984), (3161, 3161), (4272, 4722)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,296.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",6201
log_519_1708942861.xes,"[(2064, 2064)]","[(1810, 2250), (3850, 4393), (5423, 5746)]",['sudden'],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'gradual', nan]",6884
log_51_1708942792.xes,"[(1695, 1695), (3633, 3633)]","[(1410, 1881), (3544, 3544)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,178.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4782
log_520_1708942872.xes,[],[],[],[],,,,,[],[],4640
log_521_1708942875.xes,"[(5207, 5207)]","[(1235, 1594), (2887, 2887), (4845, 5259)]",['sudden'],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'gradual', nan]",6942
log_522_1708942888.xes,"[(1617, 1617)]","[(1623, 1623), (3336, 3336), (5305, 5852)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,12.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",7700
log_523_1708942905.xes,"[(1176, 1176)]","[(1162, 1162)]",['sudden'],['sudden'],1.0,1.0,1.0,28.0,['sudden'],['sudden'],2218
log_524_1708942906.xes,"[(2162, 2162), (3423, 3423), (4339, 4339)]","[(1677, 2145), (3396, 3396), (4397, 4860)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,54.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6739
log_525_1708942913.xes,[],[],[],[],,,,,[],[],3642
log_526_1708942914.xes,"[(1219, 1219)]","[(1133, 1133)]",['sudden'],['sudden'],1.0,1.0,1.0,172.0,['sudden'],['sudden'],2907
log_527_1708942917.xes,"[(1864, 1864)]","[(1783, 1783), (2941, 3405)]",['sudden'],"['sudden', 'gradual']",0.6666666666666666,1.0,0.5,162.0,"['sudden', nan]","['sudden', 'gradual']",5381
log_528_1708942922.xes,"[(1741, 1741)]","[(1773, 1773), (2924, 3500)]",['sudden'],"['sudden', 'gradual']",0.6666666666666666,1.0,0.5,64.0,"['sudden', nan]","['sudden', 'gradual']",4897
log_529_1708942925.xes,[],[],[],[],,,,,[],[],7472
log_52_1708942797.xes,"[(2012, 2012)]","[(1776, 2342), (3680, 3680)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",4809
log_530_1708942935.xes,"[(1122, 1122), (2995, 2995)]","[(1063, 1063), (2926, 2926)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,128.0,"['sudden', 'sudden']","['sudden', 'sudden']",4487
log_531_1708942938.xes,[],"[(1495, 1495), (2778, 3214), (5113, 5559)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6705
log_532_1708942944.xes,"[(1845, 1845), (3165, 3165)]","[(1537, 1915), (3092, 3559)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",4820
log_533_1708942732.xes,[],"[(1451, 2020), (3982, 3982), (5658, 5658)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",6790
log_534_1708942736.xes,"[(1708, 1708)]","[(1500, 1828)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3328
log_535_1708942739.xes,"[(1917, 1917), (3678, 3678), (5793, 5793)]","[(1477, 1944), (3629, 4142), (5760, 5760)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'sudden']",0.3333333333333333,0.3333333333333333,0.3333333333333333,66.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6799
log_536_1708942744.xes,"[(1936, 1936)]","[(1832, 1832)]",['sudden'],['sudden'],1.0,1.0,1.0,208.0,['sudden'],['sudden'],2961
log_537_1708942749.xes,[],[],[],[],,,,,[],[],1922
log_538_1708942749.xes,[],[],[],[],,,,,[],[],1087
log_539_1708942750.xes,[],[],[],[],,,,,[],[],4731
log_53_1708942802.xes,[],"[(1221, 1221), (3124, 3463)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",5437
log_540_1708942754.xes,[],[],[],[],,,,,[],[],4515
log_541_1708942758.xes,"[(2019, 2019), (4389, 4389)]","[(1759, 2317), (4294, 4294)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,190.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",6096
log_542_1708942763.xes,[],[],[],[],,,,,[],[],2688
log_543_1708942766.xes,"[(1579, 1579)]","[(1611, 1611)]",['sudden'],['sudden'],1.0,1.0,1.0,64.0,['sudden'],['sudden'],3429
log_544_1708942768.xes,[],[],[],[],,,,,[],[],1396
log_545_1708942769.xes,[],"[(1455, 1760), (3126, 3525), (5296, 5834)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",7218
log_546_1708942777.xes,"[(2072, 2072)]","[(1892, 1892)]",['sudden'],['sudden'],1.0,1.0,1.0,360.0,['sudden'],['sudden'],3779
log_547_1708942783.xes,"[(1353, 1353), (3089, 3089)]","[(1061, 1509), (3013, 3474)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5414
log_548_1708942791.xes,[],"[(1530, 1530), (2916, 2916)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4738
log_549_1708942795.xes,[],"[(1616, 2049), (3380, 3380), (4768, 5243)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",6797
log_54_1708942820.xes,[],[],[],[],,,,,[],[],3820
log_550_1708942801.xes,[],"[(1976, 2443), (4162, 4162), (5920, 5920)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",7334
log_551_1708942806.xes,[],"[(1651, 2053)]",[],['gradual'],,,,,[nan],['gradual'],3173
log_552_1708942812.xes,[],"[(1412, 1952)]",[],['gradual'],,,,,[nan],['gradual'],3343
log_553_1708942815.xes,[],"[(1570, 1570), (2838, 2838)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4029
log_554_1708942818.xes,[],"[(1197, 1498), (3049, 3049)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",4965
log_555_1708942820.xes,"[(1100, 1100)]","[(1038, 1038), (2567, 2567)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,124.0,"['sudden', nan]","['sudden', 'sudden']",4446
log_556_1708942824.xes,"[(1124, 1124), (3484, 3484)]","[(1023, 1590), (3475, 3475)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,18.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5391
log_557_1708942828.xes,[],[],[],[],,,,,[],[],3076
log_558_1708942830.xes,[],[],[],[],,,,,[],[],1639
log_559_1708942830.xes,[],[],[],[],,,,,[],[],4576
log_55_1708942822.xes,"[(3869, 3869)]","[(1540, 1858), (3662, 3662)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,414.0,"['sudden', nan]","['sudden', 'gradual']",4913
log_560_1708942835.xes,"[(1665, 1665)]","[(1431, 1939)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3689
log_561_1708942838.xes,[],[],[],[],,,,,[],[],5700
log_562_1708942854.xes,"[(2150, 2150), (4080, 4080)]","[(1939, 2431), (3989, 4547)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",6002
log_563_1708942861.xes,"[(1988, 1988)]","[(1958, 1958)]",['sudden'],['sudden'],1.0,1.0,1.0,60.0,['sudden'],['sudden'],3707
log_564_1708942863.xes,[],[],[],[],,,,,[],[],1248
log_565_1708942864.xes,"[(1248, 1248), (3593, 3593)]","[(1241, 1834), (3618, 3618)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,50.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5146
log_566_1708942868.xes,"[(1731, 1731), (2986, 2986)]","[(1493, 1883), (2957, 2957)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,58.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4946
log_567_1708942870.xes,"[(1959, 1959)]","[(1816, 2122)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3223
log_568_1708942874.xes,"[(2122, 3350)]","[(1706, 1706), (3441, 3441), (4996, 5539)]",['gradual'],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'gradual']","['sudden', 'sudden', 'gradual', nan]",7246
log_569_1708942882.xes,[],[],[],[],,,,,[],[],3183
log_56_1708942825.xes,[],"[(1167, 1167), (2229, 2229), (3584, 3584)]",[],"['sudden', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'sudden']",4909
log_570_1708942888.xes,"[(2023, 2023), (3076, 3076)]","[(1986, 1986), (3019, 3019)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,94.0,"['sudden', 'sudden']","['sudden', 'sudden']",4193
log_571_1708942732.xes,"[(2015, 3431)]","[(1418, 1974), (3624, 4044)]",['gradual'],"['gradual', 'gradual']",,,,,"[nan, nan, 'gradual']","['gradual', 'gradual', nan]",5285
log_572_1708942741.xes,[],[],[],[],,,,,[],[],5274
log_573_1708942746.xes,[],[],[],[],,,,,[],[],3345
