,log_name,noise_level,complexity,drift_pattern,n_drifts,n_change_points,n_sudden,n_gradual,drift_type,actual_cp,detected_cp,log_size,lag,lag_indices,TP,FP,FN_TP
13379,log_3139_1708943375.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],4340,0.15,651,0,0,0
13380,log_3138_1708943372.xes,0.6,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],5718,0.15,857,0,0,0
13381,log_3138_1708943372.xes,0.6,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[2700, 4040]","[4005, 2689]",5718,0.15,857,2,0,2
13382,log_3138_1708943372.xes,0.6,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1077],[1037],5718,0.15,857,1,0,1
13383,log_3138_1708943372.xes,0.6,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[1604],[1569],5718,0.15,857,1,0,1
13384,log_3548_1708943374.xes,0.3,na,['sudden'],1,1,1,0,no_drift,[],[],2346,0.15,351,0,0,0
13385,log_3548_1708943374.xes,0.3,na,['sudden'],1,1,1,0,sudden,[1002],[991],2346,0.15,351,1,0,1
13386,log_3548_1708943374.xes,0.3,na,['sudden'],1,1,1,0,gradual_start,[],[],2346,0.15,351,0,0,0
13387,log_3548_1708943374.xes,0.3,na,['sudden'],1,1,1,0,gradual_end,[],[],2346,0.15,351,0,0,0
13388,log_3404_1708943374.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],2966,0.15,444,1,0,1
13389,log_3404_1708943374.xes,0.3,na,[],0,0,0,0,sudden,[],[],2966,0.15,444,0,0,0
13390,log_3404_1708943374.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],2966,0.15,444,0,0,0
13391,log_3404_1708943374.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],2966,0.15,444,0,0,0
13392,log_2993_1708943374.xes,0.0,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,no_drift,[],[0],7782,0.15,1167,0,1,0
13393,log_2993_1708943374.xes,0.0,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,sudden,[5913],[],7782,0.15,1167,0,0,1
13394,log_2993_1708943374.xes,0.0,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,gradual_start,"[1553, 3692]",[],7782,0.15,1167,0,0,2
13395,log_2993_1708943374.xes,0.0,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,gradual_end,"[2083, 4226]",[],7782,0.15,1167,0,0,2
13396,log_3244_1708943369.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],6279,0.15,941,0,0,0
13397,log_3244_1708943369.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[3029, 4666]","[3008, 4651]",6279,0.15,941,2,0,2
13398,log_3244_1708943369.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1121],[],6279,0.15,941,0,0,1
13399,log_3244_1708943369.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[1618],[],6279,0.15,941,0,0,1
13400,log_3288_1708943375.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],1731,0.15,259,1,0,1
13401,log_3288_1708943375.xes,0.6,na,[],0,0,0,0,sudden,[],[],1731,0.15,259,0,0,0
13402,log_3288_1708943375.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],1731,0.15,259,0,0,0
13403,log_3288_1708943375.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],1731,0.15,259,0,0,0
13404,log_3101_1708943371.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,no_drift,[],[0],8003,0.15,1200,0,1,0
13405,log_3101_1708943371.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,sudden,[4253],[],8003,0.15,1200,0,0,1
13406,log_3101_1708943371.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_start,"[1980, 6064]",[],8003,0.15,1200,0,0,2
13407,log_3101_1708943371.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_end,"[2330, 6533]",[],8003,0.15,1200,0,0,2
13408,log_3035_1708943374.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3479,0.15,521,0,0,0
13409,log_3035_1708943374.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],3479,0.15,521,0,0,0
13410,log_3035_1708943374.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1228],[1208],3479,0.15,521,1,0,1
13411,log_3035_1708943374.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1549],[1531],3479,0.15,521,1,0,1
13412,log_3209_1708943348.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],4089,0.15,613,0,0,0
13413,log_3209_1708943348.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],4089,0.15,613,0,0,0
13414,log_3209_1708943348.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1873],[1881],4089,0.15,613,1,0,1
13415,log_3209_1708943348.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[2446],[2461],4089,0.15,613,1,0,1
13416,log_3102_1708943378.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],1889,0.15,283,1,0,1
13417,log_3102_1708943378.xes,0.6,na,[],0,0,0,0,sudden,[],[],1889,0.15,283,0,0,0
13418,log_3102_1708943378.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],1889,0.15,283,0,0,0
13419,log_3102_1708943378.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],1889,0.15,283,0,0,0
13420,log_3586_1708943373.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],3345,0.15,501,1,0,1
13421,log_3586_1708943373.xes,0.6,na,[],0,0,0,0,sudden,[],[],3345,0.15,501,0,0,0
13422,log_3586_1708943373.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],3345,0.15,501,0,0,0
13423,log_3586_1708943373.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],3345,0.15,501,0,0,0
13424,log_3587_1708943377.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[0],4056,0.15,608,0,1,0
13425,log_3587_1708943377.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1040, 2797]",[],4056,0.15,608,0,0,2
13426,log_3587_1708943377.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],4056,0.15,608,0,0,0
13427,log_3587_1708943377.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],4056,0.15,608,0,0,0
13428,log_2955_1708943367.xes,0.3,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,no_drift,[],[],6077,0.15,911,0,0,0
13429,log_2955_1708943367.xes,0.3,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,sudden,[2954],[2941],6077,0.15,911,1,0,1
13430,log_2955_1708943367.xes,0.3,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_start,"[1314, 4130]","[4111, 1291]",6077,0.15,911,2,0,2
13431,log_2955_1708943367.xes,0.3,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_end,"[1896, 4712]","[4711, 1861]",6077,0.15,911,2,0,2
13432,log_3289_1708943378.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],1208,0.15,181,1,0,1
13433,log_3289_1708943378.xes,0.3,na,[],0,0,0,0,sudden,[],[],1208,0.15,181,0,0,0
13434,log_3289_1708943378.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],1208,0.15,181,0,0,0
13435,log_3289_1708943378.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],1208,0.15,181,0,0,0
13436,log_3324_1708943375.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],4207,0.15,631,0,0,0
13437,log_3324_1708943375.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],4207,0.15,631,0,0,0
13438,log_3324_1708943375.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1790],[1786],4207,0.15,631,1,0,1
13439,log_3324_1708943375.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[2223],[2206],4207,0.15,631,1,0,1
13440,log_3515_1708943372.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3191,0.15,478,0,0,0
13441,log_3515_1708943372.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],3191,0.15,478,0,0,0
13442,log_3515_1708943372.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1102],[1096],3191,0.15,478,1,0,1
13443,log_3515_1708943372.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1472],[1441],3191,0.15,478,1,0,1
13444,log_3437_1708943371.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3896,0.15,584,0,0,0
13445,log_3437_1708943371.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],3896,0.15,584,0,0,0
13446,log_3437_1708943371.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1601],[1597],3896,0.15,584,1,0,1
13447,log_3437_1708943371.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[2084],[2072],3896,0.15,584,1,0,1
13448,log_3175_1708943370.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[],4731,0.15,709,0,0,0
13449,log_3175_1708943370.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],[],4731,0.15,709,0,0,0
13450,log_3175_1708943370.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1246, 3327]",[1243],4731,0.15,709,1,0,2
13451,log_3175_1708943370.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[1791, 3654]",[1818],4731,0.15,709,1,0,2
13452,log_3058_1708943374.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],2789,0.15,418,0,0,0
13453,log_3058_1708943374.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],2789,0.15,418,0,0,0
13454,log_3058_1708943374.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1218],[1210],2789,0.15,418,1,0,1
13455,log_3058_1708943374.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1558],[1561],2789,0.15,418,1,0,1
13456,log_3245_1708943377.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],2051,0.15,307,0,0,0
13457,log_3245_1708943377.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1032],[1011],2051,0.15,307,1,0,1
13458,log_3245_1708943377.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],2051,0.15,307,0,0,0
13459,log_3245_1708943377.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],2051,0.15,307,0,0,0
13460,log_3364_1708943376.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[],6009,0.15,901,0,0,0
13461,log_3364_1708943376.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,sudden,[4038],[4021],6009,0.15,901,1,0,1
13462,log_3364_1708943376.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1804],[1771],6009,0.15,901,1,0,1
13463,log_3364_1708943376.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[2336],[2371],6009,0.15,901,1,0,1
13464,log_2882_1708943368.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],7652,0.15,1147,1,0,1
13465,log_2882_1708943368.xes,0.0,na,[],0,0,0,0,sudden,[],[],7652,0.15,1147,0,0,0
13466,log_2882_1708943368.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],7652,0.15,1147,0,0,0
13467,log_2882_1708943368.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],7652,0.15,1147,0,0,0
13468,log_3210_1708943370.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[],5534,0.15,830,0,0,0
13469,log_3210_1708943370.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],[],5534,0.15,830,0,0,0
13470,log_3210_1708943370.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1544, 3046]",[3025],5534,0.15,830,1,0,2
13471,log_3210_1708943370.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[1941, 3633]",[3592],5534,0.15,830,1,0,2
13472,log_3140_1708943376.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],7357,0.15,1103,0,0,0
13473,log_3140_1708943376.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[3990, 5792]","[5725, 3925]",7357,0.15,1103,2,0,2
13474,log_3140_1708943376.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1696],[],7357,0.15,1103,0,0,1
13475,log_3140_1708943376.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[2204],[],7357,0.15,1103,0,0,1
13476,log_3103_1708943379.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],7108,0.15,1066,0,0,0
13477,log_3103_1708943379.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1640, 3381]",[],7108,0.15,1066,0,0,2
13478,log_3103_1708943379.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[4914],[4901],7108,0.15,1066,1,0,1
13479,log_3103_1708943379.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[5222],[5216],7108,0.15,1066,1,0,1
13480,log_3176_1708943380.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[],5678,0.15,851,0,0,0
13481,log_3176_1708943380.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,sudden,[4258],[4229],5678,0.15,851,1,0,1
13482,log_3176_1708943380.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1912],[],5678,0.15,851,0,0,1
13483,log_3176_1708943380.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[2359],[],5678,0.15,851,0,0,1
13484,log_3367_1708943390.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],3338,0.15,500,0,0,0
13485,log_3367_1708943390.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1363],[1361],3338,0.15,500,1,0,1
13486,log_3367_1708943390.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],3338,0.15,500,0,0,0
13487,log_3367_1708943390.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],3338,0.15,500,0,0,0
13488,log_3697_1708943375.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],6087,0.15,913,0,0,0
13489,log_3697_1708943375.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1349, 2715]","[2701, 1321]",6087,0.15,913,2,0,2
13490,log_3697_1708943375.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[3940],[],6087,0.15,913,0,0,1
13491,log_3697_1708943375.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[4297],[],6087,0.15,913,0,0,1
13492,log_3249_1708943389.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[],3113,0.15,466,0,0,0
13493,log_3249_1708943389.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3113,0.15,466,0,0,0
13494,log_3249_1708943389.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1562],[1546],3113,0.15,466,1,0,1
13495,log_3249_1708943389.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[2098],[2086],3113,0.15,466,1,0,1
13496,log_3438_1708943379.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[],4924,0.15,738,0,0,0
13497,log_3438_1708943379.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,sudden,[3710],[3649],4924,0.15,738,1,0,1
13498,log_3438_1708943379.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1525],[],4924,0.15,738,0,0,1
13499,log_3438_1708943379.xes,0.6,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[1876],[],4924,0.15,738,0,0,1
13500,log_3661_1708943375.xes,0.3,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,no_drift,[],[],6013,0.15,901,0,0,0
13501,log_3661_1708943375.xes,0.3,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,sudden,"[1208, 4786]","[4771, 1171]",6013,0.15,901,2,0,2
13502,log_3661_1708943375.xes,0.3,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_start,[2628],[],6013,0.15,901,0,0,1
13503,log_3661_1708943375.xes,0.3,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_end,[3025],[],6013,0.15,901,0,0,1
13504,log_3290_1708943380.xes,0.3,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],4154,0.15,623,0,0,0
13505,log_3290_1708943380.xes,0.3,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1013, 2887]","[2881, 1001]",4154,0.15,623,2,0,2
13506,log_3290_1708943380.xes,0.3,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],4154,0.15,623,0,0,0
13507,log_3290_1708943380.xes,0.3,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],4154,0.15,623,0,0,0
13508,log_2995_1708943390.xes,0.3,na,['sudden'],1,1,1,0,no_drift,[],[],2475,0.15,371,0,0,0
13509,log_2995_1708943390.xes,0.3,na,['sudden'],1,1,1,0,sudden,[1282],[1273],2475,0.15,371,1,0,1
13510,log_2995_1708943390.xes,0.3,na,['sudden'],1,1,1,0,gradual_start,[],[],2475,0.15,371,0,0,0
13511,log_2995_1708943390.xes,0.3,na,['sudden'],1,1,1,0,gradual_end,[],[],2475,0.15,371,0,0,0
13512,log_3628_1708943373.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],5221,0.15,783,0,0,0
13513,log_3628_1708943373.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1994, 3565]","[1977, 3537]",5221,0.15,783,2,0,2
13514,log_3628_1708943373.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],5221,0.15,783,0,0,0
13515,log_3628_1708943373.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],5221,0.15,783,0,0,0
13516,log_3738_1708943389.xes,0.6,na,['sudden'],1,1,1,0,no_drift,[],[],3348,0.15,502,0,0,0
13517,log_3738_1708943389.xes,0.6,na,['sudden'],1,1,1,0,sudden,[1947],[1937],3348,0.15,502,1,0,1
13518,log_3738_1708943389.xes,0.6,na,['sudden'],1,1,1,0,gradual_start,[],[],3348,0.15,502,0,0,0
13519,log_3738_1708943389.xes,0.6,na,['sudden'],1,1,1,0,gradual_end,[],[],3348,0.15,502,0,0,0
13520,log_3590_1708943387.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[],3173,0.15,475,0,0,0
13521,log_3590_1708943387.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3173,0.15,475,0,0,0
13522,log_3590_1708943387.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1455],[1456],3173,0.15,475,1,0,1
13523,log_3590_1708943387.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[1979],[1951],3173,0.15,475,1,0,1
13524,log_3250_1708943392.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],2775,0.15,416,0,0,0
13525,log_3250_1708943392.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],2775,0.15,416,0,0,0
13526,log_3250_1708943392.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1222],[1223],2775,0.15,416,1,0,1
13527,log_3250_1708943392.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1716],[1678],2775,0.15,416,1,0,1
13528,log_3516_1708943379.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[0],5108,0.15,766,0,1,0
13529,log_3516_1708943379.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1923, 3321]",[],5108,0.15,766,0,0,2
13530,log_3516_1708943379.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],5108,0.15,766,0,0,0
13531,log_3516_1708943379.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],5108,0.15,766,0,0,0
13532,log_3037_1708943388.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],6942,0.15,1041,0,0,0
13533,log_3037_1708943388.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1917, 3606]","[1871, 3605]",6942,0.15,1041,2,0,2
13534,log_3037_1708943388.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[5271],[5237],6942,0.15,1041,1,0,1
13535,log_3037_1708943388.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[5593],[5577],6942,0.15,1041,1,0,1
13536,log_2956_1708943377.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,no_drift,[],[],7100,0.15,1065,0,0,0
13537,log_2956_1708943377.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,sudden,"[1755, 5661]",[1716],7100,0.15,1065,1,0,2
13538,log_2956_1708943377.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_start,[3713],[],7100,0.15,1065,0,0,1
13539,log_2956_1708943377.xes,0.0,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_end,[4130],[],7100,0.15,1065,0,0,1
13540,log_3550_1708943392.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],2244,0.15,336,1,0,1
13541,log_3550_1708943392.xes,0.0,na,[],0,0,0,0,sudden,[],[],2244,0.15,336,0,0,0
13542,log_3550_1708943392.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],2244,0.15,336,0,0,0
13543,log_3550_1708943392.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],2244,0.15,336,0,0,0
13544,log_3478_1708943388.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],2791,0.15,418,0,0,0
13545,log_3478_1708943388.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],2791,0.15,418,0,0,0
13546,log_3478_1708943388.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1324],[1314],2791,0.15,418,1,0,1
13547,log_3478_1708943388.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1670],[1678],2791,0.15,418,1,0,1
13548,log_3408_1708943390.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],4382,0.15,657,0,0,0
13549,log_3408_1708943390.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1022, 2790]",[2773],4382,0.15,657,1,0,2
13550,log_3408_1708943390.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],4382,0.15,657,0,0,0
13551,log_3408_1708943390.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],4382,0.15,657,0,0,0
13552,log_3630_1708943391.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],3860,0.15,579,0,0,0
13553,log_3630_1708943391.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1996],[1977],3860,0.15,579,1,0,1
13554,log_3630_1708943391.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],3860,0.15,579,0,0,0
13555,log_3630_1708943391.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],3860,0.15,579,0,0,0
13556,log_3441_1708943389.xes,0.3,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[0],4159,0.15,623,0,1,0
13557,log_3441_1708943389.xes,0.3,na,"['gradual', 'sudden']",2,3,1,1,sudden,[2798],[],4159,0.15,623,0,0,1
13558,log_3441_1708943389.xes,0.3,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1280],[],4159,0.15,623,0,0,1
13559,log_3441_1708943389.xes,0.3,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[1604],[],4159,0.15,623,0,0,1
13560,log_3405_1708943376.xes,0.6,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],6492,0.15,973,0,0,0
13561,log_3405_1708943376.xes,0.6,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[3595, 5492]","[5473, 3585]",6492,0.15,973,2,0,2
13562,log_3405_1708943376.xes,0.6,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1601],[1633],6492,0.15,973,1,0,1
13563,log_3405_1708943376.xes,0.6,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[2175],[2177],6492,0.15,973,1,0,1
13564,log_3736_1708943371.xes,0.3,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],6709,0.15,1006,0,0,0
13565,log_3736_1708943371.xes,0.3,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1642, 3601]",[],6709,0.15,1006,0,0,2
13566,log_3736_1708943371.xes,0.3,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[5329],[5314],6709,0.15,1006,1,0,1
13567,log_3736_1708943371.xes,0.3,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[5675],[5677],6709,0.15,1006,1,0,1
13568,log_3409_1708943393.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],1363,0.15,204,1,0,1
13569,log_3409_1708943393.xes,0.3,na,[],0,0,0,0,sudden,[],[],1363,0.15,204,0,0,0
13570,log_3409_1708943393.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],1363,0.15,204,0,0,0
13571,log_3409_1708943393.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],1363,0.15,204,0,0,0
13572,log_3477_1708943370.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[],5342,0.15,801,0,0,0
13573,log_3477_1708943370.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,sudden,[3448],[3407],5342,0.15,801,1,0,1
13574,log_3477_1708943370.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1258],[1249],5342,0.15,801,1,0,1
13575,log_3477_1708943370.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[1843],[1821],5342,0.15,801,1,0,1
13576,log_2916_1708943360.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],7832,0.15,1174,1,0,1
13577,log_2916_1708943360.xes,0.0,na,[],0,0,0,0,sudden,[],[],7832,0.15,1174,0,0,0
13578,log_2916_1708943360.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],7832,0.15,1174,0,0,0
13579,log_2916_1708943360.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],7832,0.15,1174,0,0,0
13580,log_2918_1708943387.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4883,0.15,732,0,0,0
13581,log_2918_1708943387.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1547],[1513],4883,0.15,732,1,0,1
13582,log_2918_1708943387.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[3268],[],4883,0.15,732,0,0,1
13583,log_2918_1708943387.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[3696],[],4883,0.15,732,0,0,1
13584,log_3519_1708943391.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],5922,0.15,888,1,0,1
